#Term,Database,ID,Input number,Background number,P-Value,Corrected P-Value,Input,Hyperlink,ORF
Cellular senescence,n/a,map04218,8,140,0.00168194347515414,0.0122408108469551,"F4I111, Q9FM86, Q9C566, O22607, P30366, Q9FNY0, P48486, O22469",,F4I111; Q9FM86; Q9C566; O22607; P30366; Q9FNY0; P48486; O22469
Pathways in cancer,n/a,map05200,14,283,0.000160888134520413,0.00168610764977393,"Q9SHH7, Q8GYM1, Q9ZRW8, Q9LZ06, Q9FHE1, P51818, P55737, Q6NQ88, Q9SR36, Q9ZW24, Q9ZW27, Q9FNY0, Q9STX5, Q38912",,Q9SHH7; Q8GYM1; Q9ZRW8; Q9LZ06; Q9FHE1; P51818; P55737; Q6NQ88; Q9SR36; Q9ZW24; Q9ZW27; Q9FNY0; Q9STX5; Q38912
Transcriptional misregulation in cancer,n/a,map05202,3,78,0.117843686873975,0.272026836660629,"P59169, Q6NQ88, Q9FKQ3",,P59169; Q6NQ88; Q9FKQ3
Hepatitis B,n/a,map05161,3,54,0.0520154635201618,0.171422030720533,"Q6NQ88, Q9FNY0, O49552",,Q6NQ88; Q9FNY0; O49552
Progesterone-mediated oocyte maturation,n/a,map04914,2,65,0.259632640816523,0.422507775738689,"P51818, P55737",,P51818; P55737
Porphyrin and chlorophyll metabolism,n/a,map00860,2,92,0.404217360531629,0.548730302897859,"Q94LA4, O82462",,Q94LA4; O82462
Terpenoid backbone biosynthesis,n/a,map00900,2,105,0.673149906619898,0.766805545801797,"Q9LUE1, Q9LHR4",,Q9LUE1; Q9LHR4
Choline metabolism in cancer,n/a,map05231,1,96,1,1.03353057199211,Q38912,,Q38912
p53 signaling pathway,n/a,map04115,1,54,0.558211197546577,0.673969279987111,Q6NQ88,,Q6NQ88
Prostate cancer,n/a,map05215,4,43,0.00507265651721762,0.0302053638070686,"P51818, P55737, Q9FNY0, Q9STX5",,P51818; P55737; Q9FNY0; Q9STX5
Small cell lung cancer,n/a,map05222,2,30,0.0805522409791752,0.230652318432174,"Q6NQ88, Q9FNY0",,Q6NQ88; Q9FNY0
Gastric cancer,n/a,map05226,3,54,0.0520154635201618,0.171422030720533,"Q6NQ88, Q9FNY0, Q9M0M2",,Q6NQ88; Q9FNY0; Q9M0M2
Cushing syndrome,n/a,map04934,1,24,0.310151558814567,0.465671681429322,Q9FNY0,,Q9FNY0
Measles,n/a,map05162,5,58,0.00239779005995884,0.0161082306592107,"Q9C5Z2, Q9S9N1, P22953, O65719, Q9LHA8",,Q9C5Z2; Q9S9N1; P22953; O65719; Q9LHA8
MicroRNAs in cancer,n/a,map05206,2,95,0.656246997940206,0.757430455772397,"Q9FNY0, Q9M0M2",,Q9FNY0; Q9M0M2
"Cutin, suberine and wax biosynthesis",n/a,map00073,2,52,0.189187906901081,0.349065011324529,"Q39152, Q9FFQ7",,Q39152; Q9FFQ7
Pentose phosphate pathway,n/a,map00030,4,104,0.0761860465382805,0.226826638557153,"Q8L743, Q9SH69, Q9C998, Q8LG70",,Q8L743; Q9SH69; Q9C998; Q8LG70
Carotenoid biosynthesis,n/a,map00906,3,44,0.0320728800798423,0.123574920307628,"Q9M9F5, Q7G9P4, Q8VY26",,Q9M9F5; Q7G9P4; Q8VY26
ABC transporters,n/a,map02010,1,35,0.414138589525778,0.550783301805857,Q9M0M2,,Q9M0M2
Bile secretion,n/a,map04976,1,32,0.387441003342502,0.532858492786013,Q9M0M2,,Q9M0M2
Human immunodeficiency virus 1 infection,n/a,map05170,3,172,0.746460489509616,0.811504764529126,"Q38858, O49552, Q38912",,Q38858; O49552; Q38912
Pancreatic secretion,n/a,map04972,2,63,0.248708195609194,0.41770222595903,"Q94A41, Q38912",,Q94A41; Q38912
Carbohydrate digestion and absorption,n/a,map04973,1,20,0.267925454262291,0.421600414514836,Q94A41,,Q94A41
Hepatocellular carcinoma,n/a,map05225,10,119,2.37950668724616E-05,0.000346350417810274,"Q9SHH7, Q8GYM1, Q9ZRW8, Q9LZ06, Q9FHE1, Q6NQ88, Q9SR36, Q9ZW24, Q9ZW27, Q9FNY0",,Q9SHH7; Q8GYM1; Q9ZRW8; Q9LZ06; Q9FHE1; Q6NQ88; Q9SR36; Q9ZW24; Q9ZW27; Q9FNY0
Thermogenesis,n/a,map04714,1,259,0.194874382022531,0.352117848895883,F4JWS8,,F4JWS8
Phagosome,n/a,map04145,5,159,0.0964322645976425,0.245293721597887,"Q38858, Q38798, P29402, Q56YW9, Q38912",,Q38858; Q38798; P29402; Q56YW9; Q38912
Amyotrophic lateral sclerosis (ALS),n/a,map05014,1,87,1,1.03353057199211,Q38912,,Q38912
Longevity regulating pathway - multiple species,n/a,map04213,5,73,0.00601343410106553,0.0350115496550926,"Q9S9N1, P22953, O65719, Q9LHA8, Q8VYJ7",,Q9S9N1; P22953; O65719; Q9LHA8; Q8VYJ7
Lysine biosynthesis,n/a,map00300,2,30,0.0805522409791752,0.230652318432174,"Q9S702, Q9LZX6",,Q9S702; Q9LZX6
Necroptosis,n/a,map04217,8,122,0.000730534222314872,0.0061741924595644,"Q9C681, Q38946, P51818, P55737, Q9FM86, Q9LVI8, Q9C566, O81826",,Q9C681; Q38946; P51818; P55737; Q9FM86; Q9LVI8; Q9C566; O81826
Calcium signaling pathway,n/a,map04020,3,80,0.124295851290565,0.2783377182746,"F4I111, Q9FM86, Q56W08",,F4I111; Q9FM86; Q56W08
cGMP-PKG signaling pathway,n/a,map04022,3,78,0.117843686873975,0.272026836660629,"Q9FM86, P30366, P48486",,Q9FM86; P30366; P48486
Influenza A,n/a,map05164,2,80,0.34109162669508,0.502056214573656,"A9LNK9, Q9FM86",,A9LNK9; Q9FM86
Mitophagy - animal,n/a,map04137,2,87,0.378232083661468,0.532778526447874,"P59232, Q8H159",,P59232; Q8H159
Kaposi sarcoma-associated herpesvirus infection,n/a,map05167,4,138,0.158678039080452,0.319797278762141,"Q9FNY0, P59232, Q8H159, Q38912",,Q9FNY0; P59232; Q8H159; Q38912
GABAergic synapse,n/a,map04727,2,53,0.194529304467139,0.356410334058674,"Q9LVI8, Q9ZPS4",,Q9LVI8; Q9ZPS4
Oxidative phosphorylation,n/a,map00190,2,290,0.457377954928462,0.578903498508488,"F4JWS8, Q9M2A0",,F4JWS8; Q9M2A0
Ras signaling pathway,n/a,map04014,1,71,1,1.03353057199211,Q38912,,Q38912
Axon regeneration,n/a,map04361,3,87,0.147823646988658,0.306164391391529,"O04379, Q9C793, Q38912",,O04379; Q9C793; Q38912
Rap1 signaling pathway,n/a,map04015,1,54,0.558211197546577,0.673969279987111,Q38912,,Q38912
Phosphatidylinositol signaling system,n/a,map04070,1,120,1,1.03353057199211,Q56W08,,Q56W08
Glioma,n/a,map05214,2,34,0.0985117969769435,0.2469865149087,"Q6NQ88, Q9FNY0",,Q6NQ88; Q9FNY0
Fluid shear stress and atherosclerosis,n/a,map05418,13,197,1.73621197530336E-05,0.000267580904429106,"Q9SHH7, Q8GYM1, Q9ZRW8, Q9LZ06, Q9FHE1, Q9FLP6, P51818, P55737, Q9SR36, Q9ZW24, Q9ZW27, Q9STX5, Q38912",,Q9SHH7; Q8GYM1; Q9ZRW8; Q9LZ06; Q9FHE1; Q9FLP6; P51818; P55737; Q9SR36; Q9ZW24; Q9ZW27; Q9STX5; Q38912
Human cytomegalovirus infection,n/a,map05163,3,93,0.169029389082735,0.325630146615269,"Q38858, Q9FNY0, Q38912",,Q38858; Q9FNY0; Q38912
Amphetamine addiction,n/a,map05031,2,65,0.259632640816523,0.422507775738689,"P30366, P48486",,P30366; P48486
Alcoholism,n/a,map05034,12,144,4.0647492637032E-06,8.87470255908533E-05,"Q9LQQ4, P59259, Q9C681, P59169, Q9FJT8, P40283, Q9FKQ3, O23629, Q9LZT0, P30366, P48486, O81826",,Q9LQQ4; P59259; Q9C681; P59169; Q9FJT8; P40283; Q9FKQ3; O23629; Q9LZT0; P30366; P48486; O81826
Vascular smooth muscle contraction,n/a,map04270,2,37,0.112639007234238,0.268285635412457,"P30366, P48486",,P30366; P48486
Insulin signaling pathway,n/a,map04910,3,135,0.461310700087076,0.581074054917374,"Q9FNR3, P30366, P48486",,Q9FNR3; P30366; P48486
Estrogen signaling pathway,n/a,map04915,8,48,1.66413118360862E-06,3.96365791004963E-05,"Q9S9N1, P22953, P51818, P55737, O65719, Q9LHA8, Q38931, Q9STX5",,Q9S9N1; P22953; P51818; P55737; O65719; Q9LHA8; Q38931; Q9STX5
Oxytocin signaling pathway,n/a,map04921,2,79,0.335724852149288,0.499772223085872,"P30366, P48486",,P30366; P48486
Glucagon signaling pathway,n/a,map04922,1,133,1,1.03353057199211,P48529,,P48529
Long-term potentiation,n/a,map04720,2,65,0.259632640816523,0.422507775738689,"P30366, P48486",,P30366; P48486
Inflammatory mediator regulation of TRP channels,n/a,map04750,2,31,0.0849394395918563,0.236746097585812,"P30366, P48486",,P30366; P48486
RNA transport,n/a,map03013,18,285,8.28828280726604E-07,2.41281121722634E-05,"Q9C5Z2, Q9SEE9, Q9FXA2, Q9C5M7, Q9CAI7, A0A178UL74, Q6NQ72, Q9FLP6, Q8L773, O04326, F4J1N5, A0A1P8AZU5, O22224, Q8L7F7, Q38884, A0A178VR74, F4JKB6, P41568",,Q9C5Z2; Q9SEE9; Q9FXA2; Q9C5M7; Q9CAI7; A0A178UL74; Q6NQ72; Q9FLP6; Q8L773; O04326; F4J1N5; A0A1P8AZU5; O22224; Q8L7F7; Q38884; A0A178VR74; F4JKB6; P41568
Glycerophospholipid metabolism,n/a,map00564,3,164,0.740049085763995,0.811267198619944,"Q9CAN8, Q9C6B9, Q9FLM1",,Q9CAN8; Q9C6B9; Q9FLM1
Ether lipid metabolism,n/a,map00565,1,42,0.471997497215972,0.591690642442989,Q9CAN8,,Q9CAN8
Fructose and mannose metabolism,n/a,map00051,1,110,1,1.03353057199211,Q9M1B9,,Q9M1B9
Carbon fixation in photosynthetic organisms,n/a,map00710,2,125,0.711774168986239,0.796943727668354,"Q9C998, O82191",,Q9C998; O82191
Wnt signaling pathway,n/a,map04310,1,158,0.734706829926691,0.808794913616778,Q38912,,Q38912
Fatty acid biosynthesis,n/a,map00061,4,65,0.0190893502484979,0.0847696570357027,"Q9LF04, Q9FK50, Q9M880, Q9SVQ9",,Q9LF04; Q9FK50; Q9M880; Q9SVQ9
Quorum sensing,n/a,map02024,3,115,0.252638885574216,0.42160119758245,"Q9FXD8, Q9LTZ0, Q9ZPS4",,Q9FXD8; Q9LTZ0; Q9ZPS4
Tight junction,n/a,map04530,3,98,0.18732343721274,0.348076174111616,"Q9S7C0, Q9SKY8, Q38912",,Q9S7C0; Q9SKY8; Q38912
Yersinia infection,n/a,map05135,1,59,0.589839719420063,0.696117146342596,Q38912,,Q38912
SNARE interactions in vesicular transport,n/a,map04130,2,93,0.653183521083417,0.760595922328246,"Q42374, Q9LVP9",,Q42374; Q9LVP9
Nucleotide excision repair,n/a,map03420,3,120,0.433291152786104,0.559223064186992,"Q6NQ88, Q9ZQH2, O49552",,Q6NQ88; Q9ZQH2; O49552
Basal transcription factors,n/a,map03022,3,87,0.147823646988658,0.306164391391529,"Q9MAU3, A0A178UC64, Q39236",,Q9MAU3; A0A178UC64; Q39236
Pentose and glucuronate interconversions,n/a,map00040,6,152,0.0303674241034884,0.122404078694061,"O04474, Q9FXD8, Q9LY82, Q9FHN4, Q9LTZ0, Q8RXK7",,O04474; Q9FXD8; Q9LY82; Q9FHN4; Q9LTZ0; Q8RXK7
Galactose metabolism,n/a,map00052,4,96,0.060960123590121,0.19477502903185,"O80518, Q9FK51, F4J5Z7, Q9LIB9",,O80518; Q9FK51; F4J5Z7; Q9LIB9
mTOR signaling pathway,n/a,map04150,1,103,1,1.03353057199211,A0A1P8AVJ4,,A0A1P8AVJ4
Epithelial cell signaling in Helicobacter pylori infection,n/a,map05120,1,82,1,1.03353057199211,Q38912,,Q38912
Aminoacyl-tRNA biosynthesis,n/a,map00970,3,88,0.15129580770561,0.307282958285812,"F4K2L4, O82462, Q9M1R2",,F4K2L4; O82462; Q9M1R2
Two-component system,n/a,map02020,5,99,0.0192168109948584,0.0839134080108817,"Q9CAC1, Q9C9H5, Q9FHN4, Q9LVI8, Q8RXK7",,Q9CAC1; Q9C9H5; Q9FHN4; Q9LVI8; Q8RXK7
Non-alcoholic fatty liver disease (NAFLD),n/a,map04932,2,160,1,1.03353057199211,"F4JWS8, Q38912",,F4JWS8; Q38912
Cardiac muscle contraction,n/a,map04260,1,38,0.439673207301892,0.564678334868116,F4JWS8,,F4JWS8
MAPK signaling pathway - fly,n/a,map04013,3,100,0.194779661689368,0.354390773351489,"Q9C9Y7, F4IRR2, Q38912",,Q9C9Y7; F4IRR2; Q38912
Ribosome biogenesis in eukaryotes,n/a,map03008,10,140,8.57586160671113E-05,0.00112343787047916,"Q9SJF1, Q8VYZ5, Q8VYS4, Q9C6I8, Q9C923, Q9FLL1, Q9SS94, A0A1I9LNC9, Q9LD90, O82266",,Q9SJF1; Q8VYZ5; Q8VYS4; Q9C6I8; Q9C923; Q9FLL1; Q9SS94; A0A1I9LNC9; Q9LD90; O82266
Proteasome,n/a,map03050,2,115,0.691939864336314,0.781414846793596,"Q9XIR8, F4JC97",,Q9XIR8; F4JC97
Focal adhesion,n/a,map04510,3,81,0.127568963315984,0.277369862147616,"P30366, P48486, Q38912",,P30366; P48486; Q38912
Adherens junction,n/a,map04520,1,51,0.538075780305564,0.655701648558409,Q38912,,Q38912
MAPK signaling pathway,n/a,map04010,5,81,0.00901480024084202,0.0463113267274629,"Q9S9N1, P22953, O65719, Q9LHA8, Q38912",,Q9S9N1; P22953; O65719; Q9LHA8; Q38912
VEGF signaling pathway,n/a,map04370,1,57,0.577469366623376,0.690853762809701,Q38912,,Q38912
Proteoglycans in cancer,n/a,map05205,3,69,0.0904926372790866,0.237090709671207,"P30366, P48486, Q38912",,P30366; P48486; Q38912
Colorectal cancer,n/a,map05210,2,55,0.205266715045635,0.358532528946376,"Q6NQ88, Q38912",,Q6NQ88; Q38912
Renal cell carcinoma,n/a,map05211,1,49,0.524145160350232,0.644723154984792,Q38912,,Q38912
Pancreatic cancer,n/a,map05212,3,65,0.0793054987478455,0.233461131145343,"Q6NQ88, Q9FNY0, Q38912",,Q6NQ88; Q9FNY0; Q38912
Viral myocarditis,n/a,map05416,1,36,0.422776800595783,0.555225672962883,Q38912,,Q38912
AGE-RAGE signaling pathway in diabetic complications,n/a,map04933,2,41,0.132211177821632,0.283928922862849,"Q38912, Q56W08",,Q38912; Q56W08
Axon guidance,n/a,map04360,1,79,1,1.03353057199211,Q38912,,Q38912
Osteoclast differentiation,n/a,map04380,1,61,0.601848100417796,0.703947331738673,Q38912,,Q38912
Chemokine signaling pathway,n/a,map04062,1,37,0.431287714855395,0.560781048596097,Q38912,,Q38912
Toll-like receptor signaling pathway,n/a,map04620,1,31,0.378274289353886,0.528575273657164,Q38912,,Q38912
Natural killer cell mediated cytotoxicity,n/a,map04650,1,54,0.558211197546577,0.673969279987111,Q38912,,Q38912
B cell receptor signaling pathway,n/a,map04662,1,58,0.583700463449318,0.695134188289642,Q38912,,Q38912
Fc epsilon RI signaling pathway,n/a,map04664,1,34,0.405371178547912,0.546052692954,Q38912,,Q38912
Leukocyte transendothelial migration,n/a,map04670,1,27,0.340215786379939,0.503596248765785,Q38912,,Q38912
Spliceosome,n/a,map03040,23,318,2.47282619985846E-09,1.29576092872583E-07,"O22315, Q8H1S6, P0DI19, P92948, Q9S9N1, F4I906, O81127, F4IE66, P22953, Q8RWN5, Q6NQ72, Q9FMY5, Q9FI15, Q9FKB0, Q8L773, Q9FMG4, O65719, Q9LHA8, Q949S9, Q9SIH1, O22212, Q9SUN5, P92965",,O22315; Q8H1S6; P0DI19; P92948; Q9S9N1; F4I906; O81127; F4IE66; P22953; Q8RWN5; Q6NQ72; Q9FMY5; Q9FI15; Q9FKB0; Q8L773; Q9FMG4; O65719; Q9LHA8; Q949S9; Q9SIH1; O22212; Q9SUN5; P92965
Ribosome,n/a,map03010,19,654,0.00887479132266411,0.0474529658477142,"Q9S9P1, Q9C9C5, Q9C9C6, Q9LZ17, A0A178UJR6, A0A178U792, Q9SF40, P51427, Q9LHP1, P42797, Q9STY6, P41127, P42036, Q9SCM3, Q9SLL7, P51424, P59232, P49693, Q8VYF1",,Q9S9P1; Q9C9C5; Q9C9C6; Q9LZ17; A0A178UJR6; A0A178U792; Q9SF40; P51427; Q9LHP1; P42797; Q9STY6; P41127; P42036; Q9SCM3; Q9SLL7; P51424; P59232; P49693; Q8VYF1
Glutathione metabolism,n/a,map00480,11,172,9.8116459841458E-05,0.00116847783993009,"Q9SHH7, Q8L743, Q9SH69, Q8GYM1, Q9ZRW8, Q9LZ06, Q9FHE1, Q9SR36, Q1PER6, Q9ZW24, Q9ZW27",,Q9SHH7; Q8L743; Q9SH69; Q8GYM1; Q9ZRW8; Q9LZ06; Q9FHE1; Q9SR36; Q1PER6; Q9ZW24; Q9ZW27
Insulin resistance,n/a,map04931,4,75,0.0296044173914551,0.121193083696269,"Q9CAJ0, P30366, Q9C5N3, P48486",,Q9CAJ0; P30366; Q9C5N3; P48486
Gap junction,n/a,map04540,1,36,0.422776800595783,0.555225672962883,Q56YW9,,Q56YW9
Novobiocin biosynthesis,n/a,map00401,2,12,0.0175692752123453,0.0821991090291869,"Q9LVY1, Q67Y55",,Q9LVY1; Q67Y55
Ubiquinone and other terpenoid-quinone biosynthesis,n/a,map00130,4,67,0.0209704634336202,0.0900698593378441,"Q9M9V6, Q9S777, Q9LVY1, Q67Y55",,Q9M9V6; Q9S777; Q9LVY1; Q67Y55
Central carbon metabolism in cancer,n/a,map05230,1,94,1,1.03353057199211,Q8L743,,Q8L743
DNA replication,n/a,map03030,3,78,0.117843686873975,0.272026836660629,"Q9ZQH2, F4IVV8, P43299",,Q9ZQH2; F4IVV8; P43299
Homologous recombination,n/a,map03440,3,104,0.20990154787551,0.364200036711149,"F4I8S3, Q9XIR8, Q9ZUP2",,F4I8S3; Q9XIR8; Q9ZUP2
Sphingolipid metabolism,n/a,map00600,1,37,0.431287714855395,0.560781048596097,Q9ZPH4,,Q9ZPH4
Inositol phosphate metabolism,n/a,map00562,2,127,0.715806483974541,0.798048080005658,"O82200, Q56W08",,O82200; Q56W08
Nicotinate and nicotinamide metabolism,n/a,map00760,1,31,0.378274289353886,0.528575273657164,Q94A82,,Q94A82
Vitamin B6 metabolism,n/a,map00750,2,25,0.0597845870708691,0.193377306327996,"Q9SSP5, Q9ZNR6",,Q9SSP5; Q9ZNR6
Systemic lupus erythematosus,n/a,map05322,11,91,3.62415451953007E-07,1.1869106051461E-05,"Q9LQQ4, P59259, Q9C681, P59169, Q9FI15, P40283, Q9FKQ3, O23629, Q9LZT0, Q9SUN5, O81826",,Q9LQQ4; P59259; Q9C681; P59169; Q9FI15; P40283; Q9FKQ3; O23629; Q9LZT0; Q9SUN5; O81826
Platinum drug resistance,n/a,map01524,8,115,0.000506821492576167,0.00457887003637778,"Q9SHH7, Q8GYM1, Q9ZRW8, Q9LZ06, Q9FHE1, Q9SR36, Q9ZW24, Q9ZW27",,Q9SHH7; Q8GYM1; Q9ZRW8; Q9LZ06; Q9FHE1; Q9SR36; Q9ZW24; Q9ZW27
Aminobenzoate degradation,n/a,map00627,2,16,0.0284156417468025,0.118172986312099,"P32962, P32961",,P32962; P32961
Styrene degradation,n/a,map00643,2,17,0.0314531521768283,0.123920689779383,"P32962, P32961",,P32962; P32961
RNA polymerase,n/a,map03020,2,83,0.357106184097235,0.516916133886606,"Q9SJ96, Q9ZQC0",,Q9SJ96; Q9ZQC0
Cytosolic DNA-sensing pathway,n/a,map04623,2,50,0.178568529129028,0.33658240742306,"Q9SJ96, Q9ZQC0",,Q9SJ96; Q9ZQC0
Thiamine metabolism,n/a,map00730,1,35,0.414138589525778,0.550783301805857,Q8L7W7,,Q8L7W7
Thyroid hormone signaling pathway,n/a,map04919,1,78,1,1.03353057199211,Q56W08,,Q56W08
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,n/a,map00563,1,35,0.414138589525778,0.550783301805857,Q8VY53,,Q8VY53
Glutamatergic synapse,n/a,map04724,1,59,0.589839719420063,0.696117146342596,Q9LVI8,,Q9LVI8
Th17 cell differentiation,n/a,map04659,2,34,0.0985117969769435,0.2469865149087,"P51818, P55737",,P51818; P55737
Herpes simplex virus 1 infection,n/a,map05168,9,82,8.54245059431266E-06,0.000159865861122137,"O22315, Q38858, O81127, Q6NQ72, Q8L773, Q9FMG4, P30366, P48486, P92965",,O22315; Q38858; O81127; Q6NQ72; Q8L773; Q9FMG4; P30366; P48486; P92965
Ferroptosis,n/a,map04216,1,43,0.479783051088289,0.598586473262533,O80905,,O80905
"Alanine, aspartate and glutamate metabolism",n/a,map00250,6,97,0.00432618162769556,0.0269871330108628,"Q38946, P50287, Q9SR86, Q9LVI8, Q9ZPS4, Q9SI61",,Q38946; P50287; Q9SR86; Q9LVI8; Q9ZPS4; Q9SI61
Arginine biosynthesis,n/a,map00220,2,66,0.265097099707642,0.422221520507004,"Q38946, Q9LVI8",,Q38946; Q9LVI8
Metabolism of xenobiotics by cytochrome P450,n/a,map00980,8,89,9.94467373965619E-05,0.00113282805208258,"Q9SHH7, Q8GYM1, Q9ZRW8, Q9LZ06, Q9FHE1, Q9SR36, Q9ZW24, Q9ZW27",,Q9SHH7; Q8GYM1; Q9ZRW8; Q9LZ06; Q9FHE1; Q9SR36; Q9ZW24; Q9ZW27
Drug metabolism - cytochrome P450,n/a,map00982,8,92,0.000123180567890542,0.00134472119947175,"Q9SHH7, Q8GYM1, Q9ZRW8, Q9LZ06, Q9FHE1, Q9SR36, Q9ZW24, Q9ZW27",,Q9SHH7; Q8GYM1; Q9ZRW8; Q9LZ06; Q9FHE1; Q9SR36; Q9ZW24; Q9ZW27
Mineral absorption,n/a,map04978,1,29,0.359527512087627,0.516143606394293,O80905,,O80905
Breast cancer,n/a,map05224,2,30,0.0805522409791752,0.230652318432174,"Q6NQ88, Q9FNY0",,Q6NQ88; Q9FNY0
Chagas disease (American trypanosomiasis),n/a,map05142,1,28,0.349943319388983,0.509361942666187,Q38858,,Q38858
Other glycan degradation,n/a,map00511,1,30,0.368970475360899,0.522541970511111,Q8LPJ3,,Q8LPJ3
Diterpenoid biosynthesis,n/a,map00904,4,40,0.00399726083290106,0.0255434716639043,"Q8LEA2, Q9C971, Q9ZT84, O49561",,Q8LEA2; Q9C971; Q9ZT84; O49561
Base excision repair,n/a,map03410,3,68,0.0876367807990293,0.236709655354079,"Q9FNY7, Q9ZQH2, P45951",,Q9FNY7; Q9ZQH2; P45951
Chemical carcinogenesis,n/a,map05204,8,84,6.8329408321051E-05,0.000942226577900808,"Q9SHH7, Q8GYM1, Q9ZRW8, Q9LZ06, Q9FHE1, Q9SR36, Q9ZW24, Q9ZW27",,Q9SHH7; Q8GYM1; Q9ZRW8; Q9LZ06; Q9FHE1; Q9SR36; Q9ZW24; Q9ZW27
Fatty acid elongation,n/a,map00062,1,59,0.589839719420063,0.696117146342596,O48780,,O48780
Sesquiterpenoid and triterpenoid biosynthesis,n/a,map00909,2,30,0.0805522409791752,0.230652318432174,"Q9FI37, Q9T0J9",,Q9FI37; Q9T0J9
Linoleic acid metabolism,n/a,map00591,1,14,0.199693843724341,0.355916918746785,Q06327,,Q06327
Proximal tubule bicarbonate reclamation,n/a,map04964,1,14,0.199693843724341,0.355916918746785,Q38946,,Q38946
Butanoate metabolism,n/a,map00650,1,34,0.405371178547912,0.546052692954,Q9ZPS4,,Q9ZPS4
Prodigiosin biosynthesis,n/a,map00333,2,11,0.0152066041874264,0.0737801906871431,"Q9FK50, Q9SVQ9",,Q9FK50; Q9SVQ9
Biotin metabolism,n/a,map00780,2,28,0.0720017331627927,0.216832805616686,"Q9FK50, Q9SVQ9",,Q9FK50; Q9SVQ9
Endocrine resistance,n/a,map01522,1,16,0.223116165922704,0.382068205697702,Q9FNY0,,Q9FNY0
Endometrial cancer,n/a,map05213,1,21,0.278718188588707,0.432095653315037,Q6NQ88,,Q6NQ88
Basal cell carcinoma,n/a,map05217,1,7,0.112016784586714,0.273008349411341,Q6NQ88,,Q6NQ88
Prolactin signaling pathway,n/a,map04917,1,10,0.15071066039575,0.308485882997551,Q9FK51,,Q9FK51
IL-17 signaling pathway,n/a,map04657,4,29,0.00136934275821322,0.0102505086471961,"O22315, P51818, P55737, Q9STX5",,O22315; P51818; P55737; Q9STX5
Antifolate resistance,n/a,map01523,1,24,0.310151558814567,0.465671681429322,Q9SVM4,,Q9SVM4
Chronic myeloid leukemia,n/a,map05220,2,22,0.0483804128657636,0.164619067153637,"Q6NQ88, Q9FNY0",,Q6NQ88; Q9FNY0
Taurine and hypotaurine metabolism,n/a,map00430,1,14,0.199693843724341,0.355916918746785,Q9ZPS4,,Q9ZPS4
Regulation of lipolysis in adipocytes,n/a,map04923,1,4,0.0715610163384232,0.219286389247566,O22975,,O22975
Thyroid cancer,n/a,map05216,1,9,0.138003663495202,0.290417348078255,Q6NQ88,,Q6NQ88
Melanoma,n/a,map05218,2,18,0.0346121970176469,0.131426023458311,"Q6NQ88, Q9FNY0",,Q6NQ88; Q9FNY0
Bladder cancer,n/a,map05219,1,9,0.138003663495202,0.290417348078255,Q9FNY0,,Q9FNY0
Non-small cell lung cancer,n/a,map05223,2,17,0.0314531521768283,0.123920689779383,"Q6NQ88, Q9FNY0",,Q6NQ88; Q9FNY0
"Parathyroid hormone synthesis, secretion and action",n/a,map04928,1,29,0.359527512087627,0.516143606394293,Q6ICZ8,,Q6ICZ8
Flavone and flavonol biosynthesis,n/a,map00944,1,11,0.16323044025995,0.323987692031113,Q9LFJ8,,Q9LFJ8
Steroid hormone biosynthesis,n/a,map00140,1,5,0.0852469141758467,0.235102015937598,Q9SI62,,Q9SI62
Lipoic acid metabolism,n/a,map00785,1,8,0.125106651499781,0.27777917536392,P0C7R2,,P0C7R2
JAK-STAT signaling pathway,n/a,map04630,1,12,0.175565759937948,0.333320500751756,F4JYG0,,F4JYG0
Platelet activation,n/a,map04611,2,20,0.0412780339149765,0.148148560078409,"P30366, P48486",,P30366; P48486
Sulfur relay system,n/a,map04122,1,22,0.289351895166701,0.445942332551033,Q9S7A3,,Q9S7A3
Biosynthesis of siderophore group nonribosomal peptides,n/a,map01053,1,4,0.0715610163384232,0.219286389247566,Q9M9V6,,Q9M9V6
D-Glutamine and D-glutamate metabolism,n/a,map00471,1,7,0.112016784586714,0.273008349411341,Q38946,,Q38946
Indole alkaloid biosynthesis,n/a,map00901,2,7,0.00729784956088883,0.0415660127163668,"P92976, A0A178WFN8",,P92976; A0A178WFN8
Toll and Imd signaling pathway,n/a,map04624,1,20,0.267925454262291,0.421600414514836,Q9C9Y7,,Q9C9Y7
