#Term,Database,ID,Input number,Background number,P-Value,Corrected P-Value,Input,Hyperlink,ORF
Longevity regulating pathway - multiple species,n/a,map04213,6,73,0.000216890118146266,0.00208403113523151,"P24704, P22954, Q9LHA8, Q8RWC9, O78310, P21276",,P24704; P22954; Q9LHA8; Q8RWC9; O78310; P21276
Lysine biosynthesis,n/a,map00300,1,30,0.284604175831995,0.45087830006359,Q9ZQI7,,Q9ZQI7
Necroptosis,n/a,map04217,5,122,0.0123289178035918,0.0514092610300716,"P40941, Q9FMD9, Q43314, P27323, Q9S7A0",,P40941; Q9FMD9; Q43314; P27323; Q9S7A0
Calcium signaling pathway,n/a,map04020,4,80,0.0129896427605416,0.0521947463650852,"P40941, Q9FJV7, Q9SUA6, Q1PE15",,P40941; Q9FJV7; Q9SUA6; Q1PE15
cGMP-PKG signaling pathway,n/a,map04022,2,78,0.212456161257417,0.38803976560239,"P40941, Q9SUA6",,P40941; Q9SUA6
Influenza A,n/a,map05164,2,80,0.220332512650695,0.389547882366429,"P40941, Q9T0G2",,P40941; Q9T0G2
Apelin signaling pathway,n/a,map04371,1,69,0.530642208497563,0.655150436189729,Q8RWC9,,Q8RWC9
Kaposi sarcoma-associated herpesvirus infection,n/a,map05167,2,138,0.664789699916301,0.769206930269647,"Q9T0G2, Q9SUA6",,Q9T0G2; Q9SUA6
GABAergic synapse,n/a,map04727,3,53,0.0225019010564161,0.0828820022244659,"Q8LPF4, Q9FMD9, F4KBM7",,Q8LPF4; Q9FMD9; F4KBM7
Oxidative phosphorylation,n/a,map00190,2,290,0.775238937895892,0.848157451856397,"F4JWS8, Q9T0E0",,F4JWS8; Q9T0E0
Axon regeneration,n/a,map04361,1,87,0.61363012992519,0.723265379805158,Q8RWC9,,Q8RWC9
Rap1 signaling pathway,n/a,map04015,1,54,0.448034607136052,0.605600294660964,Q9FE63,,Q9FE63
Fluid shear stress and atherosclerosis,n/a,map05418,14,197,9.22966946473844E-08,3.39959491951199E-06,"Q9FUS8, Q8LDI5, Q9SHH6, Q9C6C8, Q9XIF8, Q6NLB0, P27323, Q8RWC9, Q9SIF2, Q9ZW24, Q9ZW29, Q9ZW30, Q8GXV2, P46422",,Q9FUS8; Q8LDI5; Q9SHH6; Q9C6C8; Q9XIF8; Q6NLB0; P27323; Q8RWC9; Q9SIF2; Q9ZW24; Q9ZW29; Q9ZW30; Q8GXV2; P46422
Pertussis,n/a,map05133,1,38,0.34384868224427,0.515190228989719,O49606,,O49606
Human cytomegalovirus infection,n/a,map05163,2,93,0.271900985131396,0.441839100838518,"Q9T0G2, Q9SUA6",,Q9T0G2; Q9SUA6
Amphetamine addiction,n/a,map05031,1,65,0.509904974758492,0.636661013681507,Q9SUA6,,Q9SUA6
Alcoholism,n/a,map05034,4,144,0.0763051291559533,0.193832569465123,"Q9FX60, Q8LRK8, Q9SI96, Q9M0Y3",,Q9FX60; Q8LRK8; Q9SI96; Q9M0Y3
Insulin signaling pathway,n/a,map04910,4,135,0.0637029188568657,0.169618615269486,"Q501E6, Q4V3D6, Q8RWC9, O80625",,Q501E6; Q4V3D6; Q8RWC9; O80625
Estrogen signaling pathway,n/a,map04915,4,48,0.0023846651404534,0.0155003234129471,"P22954, P27323, Q9LHA8, Q9SIF2",,P22954; P27323; Q9LHA8; Q9SIF2
Oxytocin signaling pathway,n/a,map04921,2,79,0.216391128784709,0.388800320824559,"Q8RWC9, Q9SUA6",,Q8RWC9; Q9SUA6
Glucagon signaling pathway,n/a,map04922,2,133,0.658815809218007,0.766306809669366,"Q8RWC9, Q9SUA6",,Q8RWC9; Q9SUA6
Renin secretion,n/a,map04924,2,42,0.081181373508899,0.20158520837603,"F4HVZ1, Q9SUA6",,F4HVZ1; Q9SUA6
C-type lectin receptor signaling pathway,n/a,map04625,1,40,0.357877300190806,0.529036008977714,Q9SUA6,,Q9SUA6
Long-term potentiation,n/a,map04720,1,65,0.509904974758492,0.636661013681507,Q9SUA6,,Q9SUA6
RNA transport,n/a,map03013,1,285,0.38266801081781,0.54561051864991,O04319,,O04319
Glycerophospholipid metabolism,n/a,map00564,4,164,0.108345442049788,0.239443426930032,"Q9SHJ5, Q9XI60, Q9FLM1, Q9ZU49",,Q9SHJ5; Q9XI60; Q9FLM1; Q9ZU49
HIF-1 signaling pathway,n/a,map04066,1,107,1,1.04,Q9SJQ9,,Q9SJQ9
Fructose and mannose metabolism,n/a,map00051,3,110,0.122573870080922,0.248521332916364,"Q9LNE3, Q9M1B9, Q9SJQ9",,Q9LNE3; Q9M1B9; Q9SJQ9
Carbon fixation in photosynthetic organisms,n/a,map00710,2,125,0.396612867916346,0.560073123383466,"O82191, Q9SJQ9",,O82191; Q9SJQ9
Wnt signaling pathway,n/a,map04310,3,158,0.250235285388303,0.425399985160114,"Q9SRZ0, Q9SY65, Q9SUA6",,Q9SRZ0; Q9SY65; Q9SUA6
TGF-beta signaling pathway,n/a,map04350,2,70,0.181282501375315,0.345374420723661,"Q9SRZ0, Q9SY65",,Q9SRZ0; Q9SY65
Circadian rhythm,n/a,map04710,4,60,0.00505791101915916,0.0248399630052039,"Q9SRZ0, Q9SY65, O48652, Q8RWC9",,Q9SRZ0; Q9SY65; O48652; Q8RWC9
Morphine addiction,n/a,map05032,1,9,0.102398622794061,0.233299955025644,Q8LPF4,,Q8LPF4
Nicotine addiction,n/a,map05033,1,7,0.0827935187562609,0.20330408494593,Q8LPF4,,Q8LPF4
Retrograde endocannabinoid signaling,n/a,map04723,2,83,0.232189306531734,0.40404595861034,"Q94AM5, Q8LPF4",,Q94AM5; Q8LPF4
Fatty acid biosynthesis,n/a,map00061,3,65,0.0370442422271777,0.124988969957348,"Q84VY3, Q9C7W4, Q9SVQ9",,Q84VY3; Q9C7W4; Q9SVQ9
Apoptosis,n/a,map04210,2,51,0.111161262489937,0.238511058352195,"F4HVZ1, Q9T0G2",,F4HVZ1; Q9T0G2
Quorum sensing,n/a,map02024,2,115,0.358439845169862,0.524604011804897,"Q9C7W4, O65457",,Q9C7W4; O65457
Tight junction,n/a,map04530,2,98,0.29175530692091,0.457290232833484,"Q8RWC9, Q9SKY8",,Q8RWC9; Q9SKY8
Basal transcription factors,n/a,map03022,1,87,0.61363012992519,0.723265379805158,Q6PUA2,,Q6PUA2
Pentose and glucuronate interconversions,n/a,map00040,8,152,0.000368748019722577,0.00325973249434758,"Q9SRX4, Q9SYK6, Q42534, Q8VYZ3, Q9FM79, A0A178VQI1, O81301, O65457",,Q9SRX4; Q9SYK6; Q42534; Q8VYZ3; Q9FM79; A0A178VQI1; O81301; O65457
Galactose metabolism,n/a,map00052,8,96,1.80218729651268E-05,0.000209622838173317,"O80518, Q9FXB2, O22693, Q8LDN8, Q8RX87, Q9LIB9, Q94A08, O22893",,O80518; Q9FXB2; O22693; Q8LDN8; Q8RX87; Q9LIB9; Q94A08; O22893
mTOR signaling pathway,n/a,map04150,1,103,1,1.04,Q8RWC9,,Q8RWC9
Vibrio cholerae infection,n/a,map05110,1,98,1,1.04,Q9M206,,Q9M206
Aminoacyl-tRNA biosynthesis,n/a,map00970,1,88,0.617784408307086,0.722382826644793,F4K2L4,,F4K2L4
Two-component system,n/a,map02020,9,99,2.80695046789023E-06,4.77181579541338E-05,"Q9SRX4, Q42534, Q9C9H5, Q9FMD9, Q8VYZ3, Q9FM79, O81301, Q9T0G2, Q93YQ7",,Q9SRX4; Q42534; Q9C9H5; Q9FMD9; Q8VYZ3; Q9FM79; O81301; Q9T0G2; Q93YQ7
Non-alcoholic fatty liver disease (NAFLD),n/a,map04932,4,160,0.101512974940694,0.233691327728057,"Q93ZH9, F4JWS8, Q8RWC9, Q9T0G2",,Q93ZH9; F4JWS8; Q8RWC9; Q9T0G2
Cardiac muscle contraction,n/a,map04260,1,38,0.34384868224427,0.515190228989719,F4JWS8,,F4JWS8
MAPK signaling pathway - fly,n/a,map04013,3,100,0.0998725251201633,0.232335032121643,"Q9FE63, Q9C9Y7, P21276",,Q9FE63; Q9C9Y7; P21276
Proteasome,n/a,map03050,1,115,1,1.04,Q9FHY0,,Q9FHY0
MAPK signaling pathway,n/a,map04010,3,81,0.0622291117825833,0.170840170235415,"P22954, Q9LHA8, Q9SUA6",,P22954; Q9LHA8; Q9SUA6
VEGF signaling pathway,n/a,map04370,1,57,0.465643647796211,0.612543131922397,Q9SUA6,,Q9SUA6
Colorectal cancer,n/a,map05210,1,55,0.453967788468022,0.604378802719475,Q9T0G2,,Q9T0G2
Viral myocarditis,n/a,map05416,1,36,0.329513814145468,0.498784609083209,Q9T0G2,,Q9T0G2
Axon guidance,n/a,map04360,2,79,0.216391128784709,0.388800320824559,"Q9SUA6, O49606",,Q9SUA6; O49606
Osteoclast differentiation,n/a,map04380,1,61,0.488252249727973,0.627347367383034,Q9SUA6,,Q9SUA6
Natural killer cell mediated cytotoxicity,n/a,map04650,1,54,0.448034607136052,0.605600294660964,Q9SUA6,,Q9SUA6
B cell receptor signaling pathway,n/a,map04662,1,58,0.471387686486787,0.616430051559644,Q9SUA6,,Q9SUA6
Spliceosome,n/a,map03040,4,318,0.781836361921692,0.851161753619182,"Q9XFR5, P22954, Q9LHA8, P92965",,Q9XFR5; P22954; Q9LHA8; P92965
Riboflavin metabolism,n/a,map00740,1,31,0.292292601903742,0.45490609169526,Q6NLQ7,,Q6NLQ7
Folate biosynthesis,n/a,map00790,1,43,0.378360272220617,0.542971559485431,Q6NLQ7,,Q6NLQ7
Glutathione metabolism,n/a,map00480,12,172,9.05177606767503E-07,2.22271390106242E-05,"Q9FUS8, Q9SHH6, Q8L743, Q9C6C8, Q9XIF8, Q9FRL8, Q6NLB0, Q1PER6, Q9ZW24, Q9ZW29, Q9ZW30, P46422",,Q9FUS8; Q9SHH6; Q8L743; Q9C6C8; Q9XIF8; Q9FRL8; Q6NLB0; Q1PER6; Q9ZW24; Q9ZW29; Q9ZW30; P46422
Insulin resistance,n/a,map04931,1,75,0.560115674587661,0.682014127183874,Q8RWC9,,Q8RWC9
Ubiquinone and other terpenoid-quinone biosynthesis,n/a,map00130,2,67,0.16977674991689,0.326266623753328,"Q9S777, Q9S7H8",,Q9S777; Q9S7H8
Central carbon metabolism in cancer,n/a,map05230,1,94,1,1.04,Q8L743,,Q8L743
Homologous recombination,n/a,map03440,1,104,1,1.04,F4K493,,F4K493
Inositol phosphate metabolism,n/a,map00562,2,127,0.404123778563314,0.56526174090185,"O82200, Q8H1S0",,O82200; Q8H1S0
Biofilm formation - Escherichia coli,n/a,map02026,1,25,0.244891861063255,0.419543420891312,Q9FNF2,,Q9FNF2
Systemic lupus erythematosus,n/a,map05322,2,91,0.263950331349671,0.43532106886774,"Q9FX60, Q9SI96",,Q9FX60; Q9SI96
Platinum drug resistance,n/a,map01524,11,115,1.39478316402935E-07,4.40352970357836E-06,"Q9FUS8, Q9SHH6, Q9C6C8, Q9XIF8, Q6NLB0, Q9STG2, Q9ZW24, Q9ZW29, Q9ZW30, P46422, Q9T0G2",,Q9FUS8; Q9SHH6; Q9C6C8; Q9XIF8; Q6NLB0; Q9STG2; Q9ZW24; Q9ZW29; Q9ZW30; P46422; Q9T0G2
Biofilm formation - Vibrio cholerae,n/a,map05111,2,8,0.00490219516169629,0.025195003040346,"Q42588, Q8W2B8",,Q42588; Q8W2B8
Aminobenzoate degradation,n/a,map00627,3,16,0.00105444913332656,0.00832261637375603,"Q9FR37, P32962, P32961",,Q9FR37; P32962; P32961
Styrene degradation,n/a,map00643,3,17,0.00123064067710058,0.00937833067721479,"Q9FR37, P32962, P32961",,Q9FR37; P32962; P32961
RNA polymerase,n/a,map03020,1,83,0.596556913640087,0.712643664402483,Q6NLH0,,Q6NLH0
Glutamatergic synapse,n/a,map04724,3,59,0.0292933630765156,0.103581331838559,"Q9FMD9, F4KBM7, Q9SUA6",,Q9FMD9; F4KBM7; Q9SUA6
PD-L1 expression and PD-1 checkpoint pathway in cancer,n/a,map05235,1,54,0.448034607136052,0.605600294660964,Q9SUA6,,Q9SUA6
Th1 and Th2 cell differentiation,n/a,map04658,1,26,0.253006749243466,0.426828180021421,Q9SUA6,,Q9SUA6
Th17 cell differentiation,n/a,map04659,2,34,0.0571456654592661,0.161912718801254,"P27323, Q9SUA6",,P27323; Q9SUA6
T cell receptor signaling pathway,n/a,map04660,1,34,0.314866015839208,0.479899237934241,Q9SUA6,,Q9SUA6
Apoptosis - fly,n/a,map04214,1,27,0.261034494671102,0.433749047536192,Q9T0G2,,Q9T0G2
Apoptosis - multiple species,n/a,map04215,1,6,0.0728310913346031,0.187158967266829,Q9T0G2,,Q9T0G2
Herpes simplex virus 1 infection,n/a,map05168,3,82,0.0640112310949947,0.16841050085707,"Q9XFR5, Q9T0G2, P92965",,Q9XFR5; Q9T0G2; P92965
Ferroptosis,n/a,map04216,2,43,0.0843731043944696,0.203786405149484,"Q9C7W4, F4KGN5",,Q9C7W4; F4KGN5
Adipocytokine signaling pathway,n/a,map04920,3,36,0.00848131600357355,0.0390493924331199,"Q9C7W4, Q93ZH9, Q8RWC9",,Q9C7W4; Q93ZH9; Q8RWC9
Photosynthesis,n/a,map00195,1,147,1,1.04,O04090,,O04090
"Alanine, aspartate and glutamate metabolism",n/a,map00250,5,97,0.00501913630714442,0.0252097528154299,"Q9FMD9, Q43314, Q9S7A0, P49078, Q94AL9",,Q9FMD9; Q43314; Q9S7A0; P49078; Q94AL9
Arginine biosynthesis,n/a,map00220,3,66,0.0384281346187777,0.126755488817162,"Q9FMD9, Q43314, Q9S7A0",,Q9FMD9; Q43314; Q9S7A0
Metabolism of xenobiotics by cytochrome P450,n/a,map00980,9,89,1.24264048354947E-06,2.74623546864432E-05,"Q9FUS8, Q9SHH6, Q9C6C8, Q9XIF8, Q6NLB0, Q9ZW24, Q9ZW29, Q9ZW30, P46422",,Q9FUS8; Q9SHH6; Q9C6C8; Q9XIF8; Q6NLB0; Q9ZW24; Q9ZW29; Q9ZW30; P46422
Drug metabolism - cytochrome P450,n/a,map00982,9,92,1.60238393184537E-06,3.21933499034388E-05,"Q9FUS8, Q9SHH6, Q9C6C8, Q9XIF8, Q6NLB0, Q9ZW24, Q9ZW29, Q9ZW30, P46422",,Q9FUS8; Q9SHH6; Q9C6C8; Q9XIF8; Q6NLB0; Q9ZW24; Q9ZW29; Q9ZW30; P46422
Mineral absorption,n/a,map04978,3,29,0.00486580482439671,0.0259118762937753,"F4KGN5, Q9STG2, O82089",,F4KGN5; Q9STG2; O82089
Diterpenoid biosynthesis,n/a,map00904,4,40,0.00127957002317359,0.00942616583737874,"Q9FZ21, Q39103, Q9C971, Q39110",,Q9FZ21; Q39103; Q9C971; Q39110
Chemical carcinogenesis,n/a,map05204,9,84,7.96738869754514E-07,2.20099112769685E-05,"Q9FUS8, Q9SHH6, Q9C6C8, Q9XIF8, Q6NLB0, Q9ZW24, Q9ZW29, Q9ZW30, P46422",,Q9FUS8; Q9SHH6; Q9C6C8; Q9XIF8; Q6NLB0; Q9ZW24; Q9ZW29; Q9ZW30; P46422
Fatty acid elongation,n/a,map00062,3,59,0.0292933630765156,0.103581331838559,"Q5XEP9, Q9FYL6, O65677",,Q5XEP9; Q9FYL6; O65677
Sesquiterpenoid and triterpenoid biosynthesis,n/a,map00909,2,30,0.0462629706681772,0.146058807395245,"B6EXY6, Q9T0J9",,B6EXY6; Q9T0J9
Proximal tubule bicarbonate reclamation,n/a,map04964,2,14,0.0125265915402562,0.0512662357480857,"Q43314, Q9S7A0",,Q43314; Q9S7A0
Prodigiosin biosynthesis,n/a,map00333,1,11,0.121584981874616,0.257131875543446,Q9SVQ9,,Q9SVQ9
Biotin metabolism,n/a,map00780,1,28,0.268976032553497,0.440323727365355,Q9SVQ9,,Q9SVQ9
IL-17 signaling pathway,n/a,map04657,3,29,0.00486580482439671,0.0259118762937753,"Q9XFR5, P27323, Q9SIF2",,Q9XFR5; P27323; Q9SIF2
Hypertrophic cardiomyopathy (HCM),n/a,map05410,1,14,0.149598871890238,0.300557733524933,Q8RWC9,,Q8RWC9
Regulation of lipolysis in adipocytes,n/a,map04923,1,4,0.0525806851417543,0.154937752217703,Q94AM5,,Q94AM5
Flavone and flavonol biosynthesis,n/a,map00944,1,11,0.121584981874616,0.257131875543446,Q9S9P6,,Q9S9P6
Steroid hormone biosynthesis,n/a,map00140,1,5,0.0627605376578306,0.169147302711958,Q9FYL6,,Q9FYL6
Biosynthesis of siderophore group nonribosomal peptides,n/a,map01053,1,4,0.0525806851417543,0.154937752217703,Q9S7H8,,Q9S7H8
D-Glutamine and D-glutamate metabolism,n/a,map00471,2,7,0.00394982846666508,0.0235922186792698,"Q43314, Q9S7A0",,Q43314; Q9S7A0
Toll and Imd signaling pathway,n/a,map04624,1,20,0.202976836940716,0.378547518682686,Q9C9Y7,,Q9C9Y7
Caffeine metabolism,n/a,map00232,1,4,0.0525806851417543,0.154937752217703,F4JLI5,,F4JLI5
