#Term,Database,ID,Input number,Background number,P-Value,Corrected P-Value,Input,Hyperlink,ORF
VEGF signaling pathway,n/a,map04370,2,57,0.0492882577371355,0.118291818569125,"Q9LQQ9, Q8LAS7",,Q9LQQ9; Q8LAS7
Proteoglycans in cancer,n/a,map05205,3,69,0.00948475471189847,0.0482860239878468,"Q9LQQ9, Q9FR53, Q8W4R3",,Q9LQQ9; Q9FR53; Q8W4R3
Colorectal cancer,n/a,map05210,2,55,0.0463346962227957,0.114473955373966,"Q9LQQ9, Q9FR53",,Q9LQQ9; Q9FR53
Renal cell carcinoma,n/a,map05211,2,49,0.0378917913423186,0.103790558894177,"Q9LQQ9, Q9LE42",,Q9LQQ9; Q9LE42
Pancreatic cancer,n/a,map05212,4,65,0.000821070405240358,0.0108899864273984,"Q9LQQ9, Q9FR53, Q9SSQ9, Q9T051",,Q9LQQ9; Q9FR53; Q9SSQ9; Q9T051
AGE-RAGE signaling pathway in diabetic complications,n/a,map04933,2,41,0.0276899121170545,0.0872232231687216,"Q9LQQ9, Q39032",,Q9LQQ9; Q39032
Axon guidance,n/a,map04360,2,79,0.085723117084486,0.163653223524928,"Q9LQQ9, Q8LAS7",,Q9LQQ9; Q8LAS7
Osteoclast differentiation,n/a,map04380,2,61,0.0553919400237263,0.126897898963446,"Q9LQQ9, Q8LAS7",,Q9LQQ9; Q8LAS7
Chemokine signaling pathway,n/a,map04062,1,37,0.204765272936089,0.277423918171476,Q9LQQ9,,Q9LQQ9
Toll-like receptor signaling pathway,n/a,map04620,1,31,0.175465828453545,0.255591842602852,Q9LQQ9,,Q9LQQ9
Natural killer cell mediated cytotoxicity,n/a,map04650,2,54,0.0448833736372844,0.113674473935635,"Q9LQQ9, Q8LAS7",,Q9LQQ9; Q8LAS7
B cell receptor signaling pathway,n/a,map04662,2,58,0.0507899854073147,0.120746003043805,"Q9LQQ9, Q8LAS7",,Q9LQQ9; Q8LAS7
Fc epsilon RI signaling pathway,n/a,map04664,1,34,0.190247878392635,0.267835001982927,Q9LQQ9,,Q9LQQ9
Spliceosome,n/a,map03040,1,318,1,1.01204819277108,Q8W4R3,,Q8W4R3
Glutathione metabolism,n/a,map00480,1,172,1,1.01204819277108,Q8VYW6,,Q8VYW6
Insulin resistance,n/a,map04931,1,75,0.367646847271343,0.426944725863495,Q9FR53,,Q9FR53
Gap junction,n/a,map04540,2,36,0.0219845425898762,0.0753755745938614,"Q9LQQ9, Q39025",,Q9LQQ9; Q39025
Central carbon metabolism in cancer,n/a,map05230,2,94,0.11391602314518,0.193965120490442,"Q9LQQ9, Q9FR53",,Q9LQQ9; Q9FR53
Fanconi anemia pathway,n/a,map03460,2,75,0.0786160008939542,0.152982488226073,"Q9FT70, Q9FKS4",,Q9FT70; Q9FKS4
Amoebiasis,n/a,map05146,2,26,0.0122963714246208,0.056339738163717,"O04157, Q9C820",,O04157; Q9C820
Homologous recombination,n/a,map03440,2,104,0.13383776094087,0.214140417505393,"Q9FT70, F4INA9",,Q9FT70; F4INA9
Sphingolipid metabolism,n/a,map00600,1,37,0.204765272936089,0.277423918171476,Q9FT97,,Q9FT97
Inositol phosphate metabolism,n/a,map00562,5,127,0.00127771265533873,0.0139992864845809,"Q39032, Q8L850, Q0WM29, O81893, P42801",,Q39032; Q8L850; Q0WM29; O81893; P42801
Nicotinate and nicotinamide metabolism,n/a,map00760,1,31,0.175465828453545,0.255591842602852,Q9SJM7,,Q9SJM7
Biofilm formation - Escherichia coli,n/a,map02026,1,25,0.145088402371643,0.227094890668659,Q0WVX5,,Q0WVX5
Vitamin B6 metabolism,n/a,map00750,1,25,0.145088402371643,0.227094890668659,Q8LAD0,,Q8LAD0
EGFR tyrosine kinase inhibitor resistance,n/a,map01521,2,31,0.016840171462481,0.0624076942433121,"Q9LQQ9, Q9FR53",,Q9LQQ9; Q9FR53
Systemic lupus erythematosus,n/a,map05322,2,91,0.108101261416498,0.191841675189841,"Q0V7U7, Q94F49",,Q0V7U7; Q94F49
Platinum drug resistance,n/a,map01524,1,115,0.50323404438829,0.540788823820252,Q9LQQ9,,Q9LQQ9
Aminobenzoate degradation,n/a,map00627,1,16,0.0974140162840034,0.179184905865466,A0A1P8B760,,A0A1P8B760
Styrene degradation,n/a,map00643,2,17,0.00576457612763182,0.0345874567657909,"Q9ZRA2, A0A1P8B760",,Q9ZRA2; A0A1P8B760
Notch signaling pathway,n/a,map04330,1,28,0.160414304950744,0.244996393015682,Q9LE42,,Q9LE42
Thyroid hormone signaling pathway,n/a,map04919,4,78,0.00156221871553314,0.0148558157099755,"Q9LQQ9, Q9FR53, Q39032, Q9LE42",,Q9LQQ9; Q9FR53; Q39032; Q9LE42
Phospholipase D signaling pathway,n/a,map04072,5,81,0.000180334926549752,0.00324602867789553,"Q9LQQ9, Q9FR53, Q9SSQ9, Q8L850, Q9T051",,Q9LQQ9; Q9FR53; Q9SSQ9; Q8L850; Q9T051
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,n/a,map00563,1,35,0.195116180661892,0.270905110340478,A0A384L5L1,,A0A384L5L1
Glutamatergic synapse,n/a,map04724,4,59,0.000582042261219085,0.00862792057807114,"Q9LQQ9, Q9SSQ9, Q8LAS7, Q9T051",,Q9LQQ9; Q9SSQ9; Q8LAS7; Q9T051
Cell cycle - Caulobacter,n/a,map04112,1,31,0.175465828453545,0.255591842602852,Q9C9T8,,Q9C9T8
PD-L1 expression and PD-1 checkpoint pathway in cancer,n/a,map05235,3,54,0.00497200241116815,0.032126784810625,"Q9LQQ9, Q9FR53, Q8LAS7",,Q9LQQ9; Q9FR53; Q8LAS7
Th1 and Th2 cell differentiation,n/a,map04658,2,26,0.0122963714246208,0.056339738163717,"Q9LQQ9, Q8LAS7",,Q9LQQ9; Q8LAS7
Th17 cell differentiation,n/a,map04659,3,34,0.00144294119541597,0.0145448472497929,"Q9LQQ9, Q9FR53, Q8LAS7",,Q9LQQ9; Q9FR53; Q8LAS7
T cell receptor signaling pathway,n/a,map04660,2,34,0.0198572997195898,0.0714862789905235,"Q9LQQ9, Q8LAS7",,Q9LQQ9; Q8LAS7
Apoptosis - fly,n/a,map04214,2,27,0.0131551233533297,0.0571567428455013,"Q9LQQ9, Q9FKS4",,Q9LQQ9; Q9FKS4
Herpes simplex virus 1 infection,n/a,map05168,1,82,0.393793215274078,0.443017367183338,Q9FR53,,Q9FR53
Ferroptosis,n/a,map04216,2,43,0.0301206224355878,0.089298786514919,"Q9C6B2, Q8W471",,Q9C6B2; Q8W471
Adipocytokine signaling pathway,n/a,map04920,2,36,0.0219845425898762,0.0753755745938614,"Q9FR53, Q8W471",,Q9FR53; Q8W471
"Alanine, aspartate and glutamate metabolism",n/a,map00250,4,97,0.00333466010541493,0.0250846073601362,"Q9LDV4, P50287, Q940M2, Q42472",,Q9LDV4; P50287; Q940M2; Q42472
Arginine biosynthesis,n/a,map00220,1,66,0.332368649246888,0.397895010024777,Q9LDV4,,Q9LDV4
Retinol metabolism,n/a,map00830,1,17,0.102839646256514,0.187116179470336,Q9SLD2,,Q9SLD2
Mineral absorption,n/a,map04978,1,29,0.165461721959264,0.246723987773577,Q9C6B2,,Q9C6B2
Breast cancer,n/a,map05224,2,30,0.0158820666560417,0.06064061814125,"Q9LQQ9, Q9FR53",,Q9LQQ9; Q9FR53
Chagas disease (American trypanosomiasis),n/a,map05142,1,28,0.160414304950744,0.244996393015682,Q9LQQ9,,Q9LQQ9
Long-term depression,n/a,map04730,1,19,0.113593389911969,0.196065303135727,Q9LQQ9,,Q9LQQ9
Base excision repair,n/a,map03410,1,68,0.340374355426053,0.402696420504062,Q9LTW3,,Q9LTW3
Sesquiterpenoid and triterpenoid biosynthesis,n/a,map00909,1,30,0.170478835886073,0.251968719315486,P0C8Y0,,P0C8Y0
Linoleic acid metabolism,n/a,map00591,1,14,0.0864642577940863,0.163827014767743,Q9LZA6,,Q9LZA6
Arachidonic acid metabolism,n/a,map00590,2,29,0.0149483041506964,0.0593224038736299,"Q8VYW6, Q9LZA6",,Q8VYW6; Q9LZA6
Type II diabetes mellitus,n/a,map04930,2,39,0.0253429007868065,0.0829404025750029,"Q9LQQ9, Q9FR53",,Q9LQQ9; Q9FR53
Streptomycin biosynthesis,n/a,map00521,1,25,0.145088402371643,0.227094890668659,P42801,,P42801
Butanoate metabolism,n/a,map00650,2,34,0.0198572997195898,0.0714862789905235,"Q93YZ7, Q42472",,Q93YZ7; Q42472
C5-Branched dibasic acid metabolism,n/a,map00660,1,11,0.069790391629748,0.142985192607289,Q93YZ7,,Q93YZ7
Endocrine resistance,n/a,map01522,2,16,0.0051783065784117,0.0326233314439937,"Q9LQQ9, Q9FR53",,Q9LQQ9; Q9FR53
Glycosphingolipid biosynthesis - globo and isoglobo series,n/a,map00603,1,15,0.0919556193283899,0.171650489412994,Q9FT97,,Q9FT97
Signaling pathways regulating pluripotency of stem cells,n/a,map04550,1,10,0.0641651716604853,0.134746860487019,Q9LQQ9,,Q9LQQ9
ErbB signaling pathway,n/a,map04012,2,13,0.00359638392004032,0.0258939642242903,"Q9LQQ9, Q9FR53",,Q9LQQ9; Q9FR53
Endometrial cancer,n/a,map05213,1,21,0.124218407657673,0.20326648525801,Q9LQQ9,,Q9LQQ9
Prolactin signaling pathway,n/a,map04917,1,10,0.0641651716604853,0.134746860487019,Q9LQQ9,,Q9LQQ9
"Growth hormone synthesis, secretion and action",n/a,map04935,3,17,0.0002284047620913,0.00383720000313384,"Q9LQQ9, Q9FR53, Q9LE42",,Q9LQQ9; Q9FR53; Q9LE42
IL-17 signaling pathway,n/a,map04657,3,29,0.000941866586371786,0.0115780673056434,"Q8H1U4, Q9LQQ9, Q39025",,Q8H1U4; Q9LQQ9; Q39025
Chronic myeloid leukemia,n/a,map05220,1,22,0.129483125891165,0.210514501448861,Q9LQQ9,,Q9LQQ9
Taurine and hypotaurine metabolism,n/a,map00430,2,14,0.00409383481279985,0.0278823344006909,"Q8VYW6, Q42472",,Q8VYW6; Q42472
TNF signaling pathway,n/a,map04668,1,7,0.0470848670268276,0.114641415369667,Q9LQQ9,,Q9LQQ9
Thyroid cancer,n/a,map05216,1,9,0.0585059810214124,0.132228764281578,Q9LQQ9,,Q9LQQ9
Melanoma,n/a,map05218,1,18,0.108232705728799,0.190731761144456,Q9LQQ9,,Q9LQQ9
Bladder cancer,n/a,map05219,1,9,0.0585059810214124,0.132228764281578,Q9LQQ9,,Q9LQQ9
Non-small cell lung cancer,n/a,map05223,1,17,0.102839646256514,0.187116179470336,Q9LQQ9,,Q9LQQ9
Dorso-ventral axis formation,n/a,map04320,1,4,0.0296932540198439,0.0896131738083911,Q9LQQ9,,Q9LQQ9
Relaxin signaling pathway,n/a,map04926,1,6,0.0413225302201473,0.10961344858397,Q9LQQ9,,Q9LQQ9
"Parathyroid hormone synthesis, secretion and action",n/a,map04928,3,29,0.000941866586371786,0.0115780673056434,"Q9LQQ9, Q9SSQ9, Q9T051",,Q9LQQ9; Q9SSQ9; Q9T051
GnRH secretion,n/a,map04929,1,4,0.0296932540198439,0.0896131738083911,Q9LQQ9,,Q9LQQ9
Cholinergic synapse,n/a,map04725,1,6,0.0413225302201473,0.10961344858397,Q9LQQ9,,Q9LQQ9
Serotonergic synapse,n/a,map04726,1,7,0.0470848670268276,0.114641415369667,Q9LQQ9,,Q9LQQ9
Vasopressin-regulated water reabsorption,n/a,map04962,1,28,0.160414304950744,0.244996393015682,O04486,,O04486
Steroid hormone biosynthesis,n/a,map00140,1,5,0.0355253958234646,0.101731815312649,Q9SI62,,Q9SI62
JAK-STAT signaling pathway,n/a,map04630,2,12,0.00312929633630729,0.0246432086484199,"Q9FR53, Q9LE42",,Q9FR53; Q9LE42
Platelet activation,n/a,map04611,1,20,0.11892189292148,0.19846567560406,Q9LQQ9,,Q9LQQ9
Fat digestion and absorption,n/a,map04975,1,11,0.069790391629748,0.142985192607289,Q9SLD2,,Q9SLD2
Leishmaniasis,n/a,map05140,1,10,0.0641651716604853,0.134746860487019,Q9LQQ9,,Q9LQQ9
Aldosterone-regulated sodium reabsorption,n/a,map04960,1,6,0.0413225302201473,0.10961344858397,Q9LQQ9,,Q9LQQ9
Cholesterol metabolism,n/a,map04979,1,11,0.069790391629748,0.142985192607289,F4I9G5,,F4I9G5
Toll and Imd signaling pathway,n/a,map04624,1,20,0.11892189292148,0.19846567560406,Q9CAB6,,Q9CAB6
Vancomycin resistance,n/a,map01502,1,1,0.0119846665411212,0.0575263993973816,Q9C9T8,,Q9C9T8
Peptidoglycan biosynthesis,n/a,map00550,1,1,0.0119846665411212,0.0575263993973816,Q9C9T8,,Q9C9T8
