#Term,Database,ID,Input number,Background number,P-Value,Corrected P-Value,Input,Hyperlink,ORF
Plant hormone signal transduction,n/a,map04075,47,496,3.13824592410202E-08,3.6241678736404E-07,"Q38822, P93825, Q9LNW3, Q9C5U1, Q39204, Q9M7Q5, O24408, Q8L7G0, Q9C958, P49333, Q9C9E3, O64538, Q9LFB2, Q9FLB1, E3VNM4, P43292, Q9LX16, A0A178UED2, O23115, Q9FHD7, Q8L746, Q8VZS8, Q9FGT7, Q9FIF5, Q9ZWS6, Q9FJQ5, Q39193, Q9SRW1, Q6NMM4, Q9LTV3, O24409, Q9LU15, Q8LDC8, Q9FPR6, Q9SLH3, Q9C5U0, O64812, O80992, Q9ZW21, O23661, O80920, Q9ZNS2, O81829, Q940H6, O65694, A0A178UUI1, Q9SMQ4",,Q38822; P93825; Q9LNW3; Q9C5U1; Q39204; Q9M7Q5; O24408; Q8L7G0; Q9C958; P49333; Q9C9E3; O64538; Q9LFB2; Q9FLB1; E3VNM4; P43292; Q9LX16; A0A178UED2; O23115; Q9FHD7; Q8L746; Q8VZS8; Q9FGT7; Q9FIF5; Q9ZWS6; Q9FJQ5; Q39193; Q9SRW1; Q6NMM4; Q9LTV3; O24409; Q9LU15; Q8LDC8; Q9FPR6; Q9SLH3; Q9C5U0; O64812; O80992; Q9ZW21; O23661; O80920; Q9ZNS2; O81829; Q940H6; O65694; A0A178UUI1; Q9SMQ4
Regulation of actin cytoskeleton,n/a,map04810,7,119,0.220573656191835,0.295750445380813,"Q9LQQ9, Q5S2C3, Q9FJV0, Q9FE63, Q9M1K2, P30366, O82480",,Q9LQQ9; Q5S2C3; Q9FJV0; Q9FE63; Q9M1K2; P30366; O82480
Bacterial invasion of epithelial cells,n/a,map05100,2,48,0.697616537197696,0.752249157580648,"Q0WNJ6, O82480",,Q0WNJ6; O82480
Pathogenic Escherichia coli infection,n/a,map05130,15,152,0.00095413300294553,0.0039262024718908,"F4I5Q6, Q9LQQ9, Q9LQY3, Q9FVQ1, B9DGT7, F4HWY6, Q9SAJ6, Q5S2C3, B9DHQ0, P29515, F4IRU3, Q9T0G2, P29511, P29517, O82480",,F4I5Q6; Q9LQQ9; Q9LQY3; Q9FVQ1; B9DGT7; F4HWY6; Q9SAJ6; Q5S2C3; B9DHQ0; P29515; F4IRU3; Q9T0G2; P29511; P29517; O82480
Shigellosis,n/a,map05131,13,241,0.171994794112402,0.236823601124,"Q9LQQ9, P59226, Q9FX60, P59271, Q9S709, P0CH31, Q9FE63, P35134, Q39256, Q9C566, B9DHA6, Q9T0G2, O82480",,Q9LQQ9; P59226; Q9FX60; P59271; Q9S709; P0CH31; Q9FE63; P35134; Q39256; Q9C566; B9DHA6; Q9T0G2; O82480
Salmonella infection,n/a,map05132,16,230,0.0222624061497051,0.0483026751611784,"Q9LQQ9, Q9C8H6, Q9C820, Q9XIF4, Q9SAJ6, Q5S2C3, P27323, O03986, P51818, P55737, Q9FJV0, Q9FE63, Q8LCH9, O80625, Q9T0G2, O82480",,Q9LQQ9; Q9C8H6; Q9C820; Q9XIF4; Q9SAJ6; Q5S2C3; P27323; O03986; P51818; P55737; Q9FJV0; Q9FE63; Q8LCH9; O80625; Q9T0G2; O82480
Fc gamma R-mediated phagocytosis,n/a,map04666,5,106,0.600567219132627,0.663589705090989,"Q9LQQ9, Q9FJV0, Q9M1K2, Q9T052, O82480",,Q9LQQ9; Q9FJV0; Q9M1K2; Q9T052; O82480
"Glycine, serine and threonine metabolism",n/a,map00260,19,123,7.49918376373969E-07,7.2559669930238E-06,"O04499, Q9SA18, P0DN99, Q84WV0, Q8H1H9, Q94C74, P14671, Q9SR86, Q9ZSS6, Q9M5K2, Q42529, Q9SHP0, Q9SJA7, Q9SVM4, O81852, Q94JQ3, O49485, Q96255, Q940M2",,O04499; Q9SA18; P0DN99; Q84WV0; Q8H1H9; Q94C74; P14671; Q9SR86; Q9ZSS6; Q9M5K2; Q42529; Q9SHP0; Q9SJA7; Q9SVM4; O81852; Q94JQ3; O49485; Q96255; Q940M2
Tyrosine metabolism,n/a,map00350,7,59,0.00878202640714989,0.0234624287594004,"P93836, Q9SK87, P0DN99, Q8H1H9, Q9ZRA2, Q9LUR3, Q67Y55",,P93836; Q9SK87; P0DN99; Q8H1H9; Q9ZRA2; Q9LUR3; Q67Y55
Phenylalanine metabolism,n/a,map00360,8,49,0.000869237357283575,0.00366102322244141,"P93836, P0DN99, Q8H1H9, Q9SS45, P45724, P35510, Q67Y55, A0A1P8B760",,P93836; P0DN99; Q8H1H9; Q9SS45; P45724; P35510; Q67Y55; A0A1P8B760
Isoquinoline alkaloid biosynthesis,n/a,map00950,3,32,0.126302701774389,0.18761978105905,"P0DN99, Q8H1H9, Q67Y55",,P0DN99; Q8H1H9; Q67Y55
"Tropane, piperidine and pyridine alkaloid biosynthesis",n/a,map00960,6,54,0.019355477826206,0.0430388885824952,"P0DN99, Q8H1H9, Q9ZW15, Q9ZW16, F4IKM1, Q67Y55",,P0DN99; Q8H1H9; Q9ZW15; Q9ZW16; F4IKM1; Q67Y55
Autophagy - yeast,n/a,map04138,6,145,0.660454154500144,0.720861546680035,"Q9LMM5, Q9SAF1, Q9C820, Q9FE78, Q8LDQ4, Q9M0Y8",,Q9LMM5; Q9SAF1; Q9C820; Q9FE78; Q8LDQ4; Q9M0Y8
Phenylpropanoid biosynthesis,n/a,map00940,42,280,5.39880535351183E-13,1.93277231655723E-11,"P0DI10, Q42524, Q9C942, O80689, O80690, Q9S777, Q96520, Q9CAI3, F4JW83, A0A1P8B9U3, Q9FLC0, Q42578, A0A1P8BG25, Q9FIW4, Q9FI78, Q9LT91, Q9FK25, Q96511, Q43387, Q43735, Q9SR37, Q9SS45, Q9LVF0, Q9SMU8, P45724, Q9SI16, Q96518, Q9SJZ2, Q9SK52, P92994, P35510, O80912, O22203, O80822, O22862, O64882, Q9LDN9, Q9SZH2, Q9SZB9, O49482, Q42600, O23237",,P0DI10; Q42524; Q9C942; O80689; O80690; Q9S777; Q96520; Q9CAI3; F4JW83; A0A1P8B9U3; Q9FLC0; Q42578; A0A1P8BG25; Q9FIW4; Q9FI78; Q9LT91; Q9FK25; Q96511; Q43387; Q43735; Q9SR37; Q9SS45; Q9LVF0; Q9SMU8; P45724; Q9SI16; Q96518; Q9SJZ2; Q9SK52; P92994; P35510; O80912; O22203; O80822; O22862; O64882; Q9LDN9; Q9SZH2; Q9SZB9; O49482; Q42600; O23237
Starch and sucrose metabolism,n/a,map00500,32,276,7.65921085493314E-08,8.56874214395646E-07,"Q8L735, Q9LNE3, Q39041, F4I1A6, P55230, Q9C8J4, O80689, O80690, Q42059, Q9C524, Q94A41, Q9LZS3, A0A1P8B9U3, F4KFG5, A0A1P8BG25, Q9FNF2, Q9FIW4, Q00917, Q9FLH8, Q9M9P3, Q9SR37, Q9LIB9, D2WL32, Q9SD76, Q93WU4, O23647, Q8RXD9, O64882, Q0WVX5, Q9SU50, Q9STW8, Q9T079",,Q8L735; Q9LNE3; Q39041; F4I1A6; P55230; Q9C8J4; O80689; O80690; Q42059; Q9C524; Q94A41; Q9LZS3; A0A1P8B9U3; F4KFG5; A0A1P8BG25; Q9FNF2; Q9FIW4; Q00917; Q9FLH8; Q9M9P3; Q9SR37; Q9LIB9; D2WL32; Q9SD76; Q93WU4; O23647; Q8RXD9; O64882; Q0WVX5; Q9SU50; Q9STW8; Q9T079
Cyanoamino acid metabolism,n/a,map00460,15,104,2.19162873015256E-05,0.000153843742234239,"Q84WV0, O80689, O80690, A0A1P8B9U3, Q9FLC8, P50287, A0A1P8BG25, Q94C74, Q9FIW4, Q9SR37, P32962, O64882, Q9SVM4, Q9M0G0, Q94JQ3",,Q84WV0; O80689; O80690; A0A1P8B9U3; Q9FLC8; P50287; A0A1P8BG25; Q94C74; Q9FIW4; Q9SR37; P32962; O64882; Q9SVM4; Q9M0G0; Q94JQ3
Hedgehog signaling pathway,n/a,map04340,1,48,1,1.02432045779685,P0CH31,,P0CH31
Hedgehog signaling pathway - fly,n/a,map04341,2,81,1,1.02432045779685,"P0CH31, Q2QAV0",,P0CH31; Q2QAV0
MAPK signaling pathway - plant,n/a,map04016,32,238,3.27931704966078E-09,4.51536732222522E-08,"Q06402, P93825, Q9ZVP5, Q9LNW3, Q39021, Q39204, Q9FZ36, Q9C958, P49333, P0DH95, Q9FLB1, P43292, Q9LX16, O23115, O82122, Q8VZS8, Q9FIF5, Q9FJQ5, Q39193, Q8LDC8, Q9LSF1, Q9LW27, Q39023, O64812, O80992, Q9ZW21, O80888, O80920, Q8S8P5, P39207, Q940H6, Q9SMQ4",,Q06402; P93825; Q9ZVP5; Q9LNW3; Q39021; Q39204; Q9FZ36; Q9C958; P49333; P0DH95; Q9FLB1; P43292; Q9LX16; O23115; O82122; Q8VZS8; Q9FIF5; Q9FJQ5; Q39193; Q8LDC8; Q9LSF1; Q9LW27; Q39023; O64812; O80992; Q9ZW21; O80888; O80920; Q8S8P5; P39207; Q940H6; Q9SMQ4
Plant-pathogen interaction,n/a,map04626,28,339,0.000172107732651482,0.000906096592488687,"Q9MAM3, Q5XEP9, Q9LNE7, Q9LN49, P0DH95, Q9SRE7, Q06850, P27323, O65717, O03986, P51818, P55737, Q9FJV0, Q9SGI8, Q38870, Q9LIK5, Q39023, Q9SN89, P43295, Q570B4, Q8S8P5, P25071, Q9ZT91, O23320, O49717, Q9SYZ0, O65677, Q9SZM3",,Q9MAM3; Q5XEP9; Q9LNE7; Q9LN49; P0DH95; Q9SRE7; Q06850; P27323; O65717; O03986; P51818; P55737; Q9FJV0; Q9SGI8; Q38870; Q9LIK5; Q39023; Q9SN89; P43295; Q570B4; Q8S8P5; P25071; Q9ZT91; O23320; O49717; Q9SYZ0; O65677; Q9SZM3
Photosynthesis - antenna proteins,n/a,map00196,1,40,1,1.02432045779685,A0A178VRB0,,A0A178VRB0
Cell cycle,n/a,map04110,34,206,8.32642156436628E-12,2.48404910003594E-10,"Q8H1U4, Q9M7Q7, Q9ZVH3, P0CH31, Q9C6Y3, Q9LPD9, Q9C701, Q8L981, B3DNN5, Q9C968, Q8LPL5, Q6E7H0, Q39071, Q9FMH5, F4KAB8, Q9FL33, Q9LJN8, Q9LU93, Q8H0W2, Q6EWX1, Q8H1U5, O80786, Q0WVF5, O22806, Q9FNY0, Q38899, Q8VY89, O82265, P43299, Q0WPK0, Q5IBC5, Q9S7I8, Q9SZA4, O22446",,Q8H1U4; Q9M7Q7; Q9ZVH3; P0CH31; Q9C6Y3; Q9LPD9; Q9C701; Q8L981; B3DNN5; Q9C968; Q8LPL5; Q6E7H0; Q39071; Q9FMH5; F4KAB8; Q9FL33; Q9LJN8; Q9LU93; Q8H0W2; Q6EWX1; Q8H1U5; O80786; Q0WVF5; O22806; Q9FNY0; Q38899; Q8VY89; O82265; P43299; Q0WPK0; Q5IBC5; Q9S7I8; Q9SZA4; O22446
Cell cycle - yeast,n/a,map04111,34,167,4.65843011360449E-14,2.38245425810058E-12,"Q8H1U4, Q9LQQ9, Q9ZVH3, P0CH31, Q9LPD9, Q9C701, B3DNN5, Q8LPL5, Q6E7H0, F4K790, F4KAB8, Q9FL33, Q9FJL0, Q9C5Y4, Q9LJN8, Q9LU93, Q9SN90, F4J246, Q6EWX1, Q8H1U5, O80786, Q0WVF5, Q9SJJ5, Q564K3, O22806, Q38899, Q8VY89, O82265, P43299, Q0WPK0, Q5IBC5, Q8GWT4, Q9S7I8, Q9SZA4",,Q8H1U4; Q9LQQ9; Q9ZVH3; P0CH31; Q9LPD9; Q9C701; B3DNN5; Q8LPL5; Q6E7H0; F4K790; F4KAB8; Q9FL33; Q9FJL0; Q9C5Y4; Q9LJN8; Q9LU93; Q9SN90; F4J246; Q6EWX1; Q8H1U5; O80786; Q0WVF5; Q9SJJ5; Q564K3; O22806; Q38899; Q8VY89; O82265; P43299; Q0WPK0; Q5IBC5; Q8GWT4; Q9S7I8; Q9SZA4
Meiosis - yeast,n/a,map04113,23,126,3.42874049716086E-09,4.54625591845774E-08,"Q8H1U4, Q9ZVH3, Q9LPD9, Q9M4A1, B3DNN5, Q6E7H0, F4KAB8, Q9FL33, Q9LU93, Q6EWX1, Q8H1U5, O80786, Q0WVF5, P30366, O22806, Q38899, Q8VY89, O82265, P43299, Q0WPK0, Q5IBC5, Q9S7I8, Q9SZA4",,Q8H1U4; Q9ZVH3; Q9LPD9; Q9M4A1; B3DNN5; Q6E7H0; F4KAB8; Q9FL33; Q9LU93; Q6EWX1; Q8H1U5; O80786; Q0WVF5; P30366; O22806; Q38899; Q8VY89; O82265; P43299; Q0WPK0; Q5IBC5; Q9S7I8; Q9SZA4
Oocyte meiosis,n/a,map04114,16,189,0.00343531746703131,0.0108835721521877,"Q8H1U4, Q9LQQ9, P0CH31, P0DH95, Q8L981, B3DNN5, Q8LAS7, Q9FJV0, Q9LU93, Q8H1U5, P30366, O22806, Q8VY89, Q5IBC5, Q9S7I8, Q9SZA4",,Q8H1U4; Q9LQQ9; P0CH31; P0DH95; Q8L981; B3DNN5; Q8LAS7; Q9FJV0; Q9LU93; Q8H1U5; P30366; O22806; Q8VY89; Q5IBC5; Q9S7I8; Q9SZA4
Ubiquitin mediated proteolysis,n/a,map04120,20,252,0.00246605425191446,0.00882847422185378,"Q94BR4, Q8H1U4, P59271, P0CH31, Q8L7T3, Q8GY87, P42749, Q9C6H3, Q8L981, B3DNN5, Q8LPL5, Q9LTJ6, P35134, Q39256, P42745, Q8H1U5, B9DHA6, Q8VY89, Q9S7I8, Q9SZA4",,Q94BR4; Q8H1U4; P59271; P0CH31; Q8L7T3; Q8GY87; P42749; Q9C6H3; Q8L981; B3DNN5; Q8LPL5; Q9LTJ6; P35134; Q39256; P42745; Q8H1U5; B9DHA6; Q8VY89; Q9S7I8; Q9SZA4
Viral carcinogenesis,n/a,map05203,20,227,0.000713602199517612,0.00315394552379389,"Q9LQQ4, Q9LQQ9, Q9C6Y3, P28148, Q9C968, A0A384L5D5, Q9FFC0, Q39071, Q9FMH5, P59259, Q9FLT0, Q8H0W2, A8MR07, Q9M2F9, Q9SI96, Q9ZUS0, O82480, Q9S7I8, Q9SZA4, O22446",,Q9LQQ4; Q9LQQ9; Q9C6Y3; P28148; Q9C968; A0A384L5D5; Q9FFC0; Q39071; Q9FMH5; P59259; Q9FLT0; Q8H0W2; A8MR07; Q9M2F9; Q9SI96; Q9ZUS0; O82480; Q9S7I8; Q9SZA4; O22446
Human T-cell leukemia virus 1 infection,n/a,map05166,26,168,7.32115222888437E-09,9.03783619979519E-08,"Q8H1U4, Q9LQQ9, Q9C6Y3, Q9C701, Q9C829, P28148, B3DNN5, Q9C968, Q38798, Q8LB08, P41916, Q39071, Q9FMH5, Q8LAS7, Q9FJV0, Q9LJN8, Q9LU93, Q8H106, Q8H1U5, Q9FNY0, Q8VY89, Q43315, Q5IBC5, O49447, Q9S7I8, Q9SZA4",,Q8H1U4; Q9LQQ9; Q9C6Y3; Q9C701; Q9C829; P28148; B3DNN5; Q9C968; Q38798; Q8LB08; P41916; Q39071; Q9FMH5; Q8LAS7; Q9FJV0; Q9LJN8; Q9LU93; Q8H106; Q8H1U5; Q9FNY0; Q8VY89; Q43315; Q5IBC5; O49447; Q9S7I8; Q9SZA4
RNA degradation,n/a,map03018,31,187,6.12737144195082E-11,1.46239931747893E-09,"Q9ZVT7, Q3EDJ0, F4IDQ6, Q9FXA2, Q9ZUI4, Q8VYI0, Q9C9C4, Q9SAI2, Q9LZ98, Q9FF84, Q9S7G6, A9LLI7, A2RVT9, Q9XF19, Q9FPI0, Q9LJE4, Q93ZM7, Q8LFL8, Q9LX74, F4JAA5, Q9M1Z3, Q9M209, Q9ZVW2, Q9SHL7, Q8VYN6, O22173, Q8L7B5, P25696, Q500X1, Q9M076, Q8GUM2",,Q9ZVT7; Q3EDJ0; F4IDQ6; Q9FXA2; Q9ZUI4; Q8VYI0; Q9C9C4; Q9SAI2; Q9LZ98; Q9FF84; Q9S7G6; A9LLI7; A2RVT9; Q9XF19; Q9FPI0; Q9LJE4; Q93ZM7; Q8LFL8; Q9LX74; F4JAA5; Q9M1Z3; Q9M209; Q9ZVW2; Q9SHL7; Q8VYN6; O22173; Q8L7B5; P25696; Q500X1; Q9M076; Q8GUM2
Type I diabetes mellitus,n/a,map04940,5,19,0.00134959387093384,0.00542870343589119,"Q9LJE4, Q93ZM7, Q9LSH2, Q9ZPS3, Q8L7B5",,Q9LJE4; Q93ZM7; Q9LSH2; Q9ZPS3; Q8L7B5
Legionellosis,n/a,map05134,8,81,0.0137940043716287,0.0330317964216928,"P22954, O65719, Q9LHA8, Q9LJE4, Q93ZM7, Q8VYP7, Q8L7B5, Q9T0G2",,P22954; O65719; Q9LHA8; Q9LJE4; Q93ZM7; Q8VYP7; Q8L7B5; Q9T0G2
Tuberculosis,n/a,map05152,9,129,0.0645840729734586,0.11333871629656,"Q9LQQ9, Q9C820, P0DH95, Q8LAS7, Q9LJE4, Q93ZM7, Q8L7B5, Q9T0G2, Q8GUM2",,Q9LQQ9; Q9C820; P0DH95; Q8LAS7; Q9LJE4; Q93ZM7; Q8L7B5; Q9T0G2; Q8GUM2
Longevity regulating pathway - worm,n/a,map04212,28,180,1.78663699034538E-09,2.66506684393186E-08,"Q9SRY5, P42760, Q9FUS8, Q9SHH6, Q9SHH7, Q9FUT1, Q9XIF8, Q9M9F1, Q8GYM1, Q9LZ06, Q39152, Q9FUT0, Q9S837, Q9SR36, Q9LJE4, Q93ZM7, Q9LZG7, Q0WRB0, Q8H106, Q9LZI9, Q9ZW26, Q9ZW27, Q9ZW30, O80852, Q9ZP54, Q8L7B5, P46422, Q8GUM2",,Q9SRY5; P42760; Q9FUS8; Q9SHH6; Q9SHH7; Q9FUT1; Q9XIF8; Q9M9F1; Q8GYM1; Q9LZ06; Q39152; Q9FUT0; Q9S837; Q9SR36; Q9LJE4; Q93ZM7; Q9LZG7; Q0WRB0; Q8H106; Q9LZI9; Q9ZW26; Q9ZW27; Q9ZW30; O80852; Q9ZP54; Q8L7B5; P46422; Q8GUM2
Protein processing in endoplasmic reticulum,n/a,map04141,40,364,7.76595720380478E-09,9.26737559654038E-08,"Q9LNW0, Q84L32, A0A384L4E5, Q9FX21, P0CH31, Q9C512, P13853, Q9XIE3, Q0WL80, Q9SFX3, P22954, Q9LYW9, Q9FE78, Q38798, P29830, O81822, Q93ZY3, Q39043, A0A1P8BC76, P27323, O03986, P51818, P55737, Q944K2, P35134, O65719, Q9LHA8, P19036, A0A384L0K4, Q8VX13, Q8VYP7, Q38885, P45434, Q9SIJ7, O64824, Q9ZW31, Q7Y175, Q8VZ96, Q96331, F4JKK0",,Q9LNW0; Q84L32; A0A384L4E5; Q9FX21; P0CH31; Q9C512; P13853; Q9XIE3; Q0WL80; Q9SFX3; P22954; Q9LYW9; Q9FE78; Q38798; P29830; O81822; Q93ZY3; Q39043; A0A1P8BC76; P27323; O03986; P51818; P55737; Q944K2; P35134; O65719; Q9LHA8; P19036; A0A384L0K4; Q8VX13; Q8VYP7; Q38885; P45434; Q9SIJ7; O64824; Q9ZW31; Q7Y175; Q8VZ96; Q96331; F4JKK0
Lysosome,n/a,map04142,9,125,0.0575596577849889,0.10303178743513,"Q9SAC9, Q8VYU7, Q8L7S6, Q8H166, Q0WNJ6, A0A384KPB2, P43295, Q9SUS3, Q39119",,Q9SAC9; Q8VYU7; Q8L7S6; Q8H166; Q0WNJ6; A0A384KPB2; P43295; Q9SUS3; Q39119
Huntington disease,n/a,map05016,31,437,0.000983026983256847,0.00399913250006763,"Q8LFJ6, B9DGT7, P28148, Q7DLR9, Q9LQR8, Q8LB08, B9DHQ0, Q8LPK4, Q9LT08, Q9FHY0, Q9SEI3, O82663, Q0WNJ6, Q9LW15, Q8H0W2, P42742, Q9ZPX5, Q9SIV2, O23715, P29515, Q9T0G2, O48646, O24633, P29511, Q8L5V0, P29517, O49447, Q6XJG8, O22446, P93306, P60620",,Q8LFJ6; B9DGT7; P28148; Q7DLR9; Q9LQR8; Q8LB08; B9DHQ0; Q8LPK4; Q9LT08; Q9FHY0; Q9SEI3; O82663; Q0WNJ6; Q9LW15; Q8H0W2; P42742; Q9ZPX5; Q9SIV2; O23715; P29515; Q9T0G2; O48646; O24633; P29511; Q8L5V0; P29517; O49447; Q6XJG8; O22446; P93306; P60620
Endocrine and other factor-regulated calcium reabsorption,n/a,map04961,3,32,0.126302701774389,0.18761978105905,"O04486, Q8LPK4, Q0WNJ6",,O04486; Q8LPK4; Q0WNJ6
Synaptic vesicle cycle,n/a,map04721,6,106,0.296939085706172,0.371692981408425,"Q42374, P0CAN7, Q8LPK4, Q0WNJ6, Q9ZPV9, Q9M0Y8",,Q42374; P0CAN7; Q8LPK4; Q0WNJ6; Q9ZPV9; Q9M0Y8
alpha-Linolenic acid metabolism,n/a,map00592,8,71,0.00693062726317888,0.0193840981267034,"Q9FNX8, Q8GYB8, Q96242, Q570C8, Q96329, Q9M1I6, Q8S8N6, Q71N54",,Q9FNX8; Q8GYB8; Q96242; Q570C8; Q96329; Q9M1I6; Q8S8N6; Q71N54
Sphingolipid signaling pathway,n/a,map04071,8,119,0.0930921722589815,0.152876136095025,"Q9LQQ9, Q9XF67, Q9FJV0, Q8H106, Q304B9, Q9ZPH4, Q9T052, O82480",,Q9LQQ9; Q9XF67; Q9FJV0; Q8H106; Q304B9; Q9ZPH4; Q9T052; O82480
PI3K-Akt signaling pathway,n/a,map04151,14,155,0.00294595821876203,0.00994955700298874,"Q9LQQ9, Q9XF67, P51430, P27323, O03986, P51818, P55737, Q9FJV0, Q8RWC9, P92958, Q8H106, O23252, O82480, O48549",,Q9LQQ9; Q9XF67; P51430; P27323; O03986; P51818; P55737; Q9FJV0; Q8RWC9; P92958; Q8H106; O23252; O82480; O48549
AMPK signaling pathway,n/a,map04152,12,141,0.0126018455410507,0.0306902088686814,"Q38970, Q9C6Y3, Q9C968, Q9XF67, Q93ZH9, Q39071, Q9FMH5, Q9FGK3, Q8RWC9, P92958, Q8VYN6, Q9M076",,Q38970; Q9C6Y3; Q9C968; Q9XF67; Q93ZH9; Q39071; Q9FMH5; Q9FGK3; Q8RWC9; P92958; Q8VYN6; Q9M076
mRNA surveillance pathway,n/a,map03015,13,196,0.0565312370666855,0.10221304479734,"Q9FXA2, Q9C8J1, Q9C710, Q9M9G6, Q6NLV4, A0A178UB40, Q9LKF9, Q9FLE2, Q9SIU2, O22173, P30366, O22791, Q8W034",,Q9FXA2; Q9C8J1; Q9C710; Q9M9G6; Q6NLV4; A0A178UB40; Q9LKF9; Q9FLE2; Q9SIU2; O22173; P30366; O22791; Q8W034
Human papillomavirus infection,n/a,map05165,16,212,0.0102687809289045,0.0272312857225765,"Q9LQQ9, Q9C6Y3, P28148, P0CAN7, Q9C968, P38558, A0A384L5D5, Q39071, Q9FMH5, A0A1P8BC76, Q9FJV0, Q8H0W2, Q8H106, A8MR07, P38557, O22446",,Q9LQQ9; Q9C6Y3; P28148; P0CAN7; Q9C968; P38558; A0A384L5D5; Q39071; Q9FMH5; A0A1P8BC76; Q9FJV0; Q8H0W2; Q8H106; A8MR07; P38557; O22446
Adrenergic signaling in cardiomyocytes,n/a,map04261,3,81,1,1.02432045779685,"Q9LQQ9, P0DH95, P30366",,Q9LQQ9; P0DH95; P30366
Dopaminergic synapse,n/a,map04728,2,84,0.771967829316472,0.812836714397933,"P0DH95, P30366",,P0DH95; P30366
Peroxisome,n/a,map04146,12,144,0.0135476212748382,0.0327705974080546,"Q9XF57, Q39152, Q570C8, Q9SRR0, Q9LK39, Q0WRB0, Q96329, Q9SJD4, Q9SJA7, O49506, Q9FPH4, F4JLI5",,Q9XF57; Q39152; Q570C8; Q9SRR0; Q9LK39; Q0WRB0; Q96329; Q9SJD4; Q9SJA7; O49506; Q9FPH4; F4JLI5
cAMP signaling pathway,n/a,map04024,7,97,0.10028170104508,0.16099035414412,"Q9LQQ9, P0DH95, Q9FJV0, Q96329, P30366, Q9T052, O82480",,Q9LQQ9; P0DH95; Q9FJV0; Q96329; P30366; Q9T052; O82480
Propanoate metabolism,n/a,map00640,8,73,0.00803355958173472,0.021954307864588,"Q38970, Q8LAD2, Q9FIK7, Q9M5K2, Q96329, Q0WM29, Q8RXN4, P56765",,Q38970; Q8LAD2; Q9FIK7; Q9M5K2; Q96329; Q0WM29; Q8RXN4; P56765
Carbon metabolism,n/a,map01200,44,480,1.86531561242735E-07,1.96406761543821E-06,"O04499, Q9SK87, Q84WV0, Q9MAH0, Q5M729, Q9C9C4, Q9SAJ6, Q38946, A0A384L5D5, Q9LYR4, Q8LAD2, Q94C74, Q9FFR3, Q9FIK7, Q9FLQ4, Q42538, O82663, A0A1I9LND0, Q9ZSS6, Q8RWN9, Q8VZF1, Q9M5K2, Q9LJA0, Q9LK23, Q8LG70, Q96329, Q0WQF7, Q9LF98, A8MR07, Q43725, Q0WM29, Q9SHP0, Q8S895, Q9ZPX5, Q8VYN6, P25696, Q9SVM4, O49506, Q8RXN4, Q94JQ3, Q9M076, O49485, Q96255, P56765",,O04499; Q9SK87; Q84WV0; Q9MAH0; Q5M729; Q9C9C4; Q9SAJ6; Q38946; A0A384L5D5; Q9LYR4; Q8LAD2; Q94C74; Q9FFR3; Q9FIK7; Q9FLQ4; Q42538; O82663; A0A1I9LND0; Q9ZSS6; Q8RWN9; Q8VZF1; Q9M5K2; Q9LJA0; Q9LK23; Q8LG70; Q96329; Q0WQF7; Q9LF98; A8MR07; Q43725; Q0WM29; Q9SHP0; Q8S895; Q9ZPX5; Q8VYN6; P25696; Q9SVM4; O49506; Q8RXN4; Q94JQ3; Q9M076; O49485; Q96255; P56765
Fatty acid metabolism,n/a,map01212,16,111,1.190523231524E-05,8.69810850786922E-05,"Q38970, Q8L9C4, Q8VZB2, Q9LF05, Q9FK50, Q9FIK7, Q570C8, Q9M880, Q9LK39, Q96329, Q9M2U2, A0A384KPB2, Q9SJD4, Q8RU07, Q9SVQ9, P56765",,Q38970; Q8L9C4; Q8VZB2; Q9LF05; Q9FK50; Q9FIK7; Q570C8; Q9M880; Q9LK39; Q96329; Q9M2U2; A0A384KPB2; Q9SJD4; Q8RU07; Q9SVQ9; P56765
Biosynthesis of unsaturated fatty acids,n/a,map01040,8,38,0.000193749988316892,0.000990892797392104,"A0A178W7C0, Q8L9C4, Q8VZB2, Q9LF05, Q570C8, Q9M880, Q96329, Q9M2U2",,A0A178W7C0; Q8L9C4; Q8VZB2; Q9LF05; Q570C8; Q9M880; Q96329; Q9M2U2
PPAR signaling pathway,n/a,map03320,6,64,0.0377743510739771,0.0736960091797482,"Q9XF67, Q570C8, Q39256, Q9LK39, Q96329, Q9SJD4",,Q9XF67; Q570C8; Q39256; Q9LK39; Q96329; Q9SJD4
MAPK signaling pathway - yeast,n/a,map04011,5,78,0.221806678893353,0.295192531761414,"Q9LMM5, Q9LQQ9, Q9XF67, Q9M1K2, Q8GWT4",,Q9LMM5; Q9LQQ9; Q9XF67; Q9M1K2; Q8GWT4
Hippo signaling pathway,n/a,map04390,1,71,0.522930691049973,0.589635235892568,P30366,,P30366
Hippo signaling pathway - fly,n/a,map04391,1,64,0.730931242556199,0.781114581597371,Q9SB58,,Q9SB58
Hepatitis C,n/a,map05160,5,66,0.107357360467402,0.167104065423173,"Q9LQQ9, Q9FE78, Q9FJV0, Q9FNY0, Q9T0G2",,Q9LQQ9; Q9FE78; Q9FJV0; Q9FNY0; Q9T0G2
NOD-like receptor signaling pathway,n/a,map04621,7,117,0.215261826009324,0.28971328462909,"Q9LQQ9, Q9XIF4, P27323, O03986, P51818, P55737, Q8LCH9",,Q9LQQ9; Q9XIF4; P27323; O03986; P51818; P55737; Q8LCH9
