#Term,Database,ID,Input number,Background number,P-Value,Corrected P-Value,Input,Hyperlink,ORF
Fructose and mannose metabolism,n/a,map00051,2,110,0.293078174985787,0.450084340156744,"Q9LNE3, Q9FJZ3",,Q9LNE3; Q9FJZ3
Carbon fixation in photosynthetic organisms,n/a,map00710,1,125,1,1.02788844621514,O82191,,O82191
Wnt signaling pathway,n/a,map04310,2,158,0.669032868127153,0.728314261505508,"Q9SRZ0, O82480",,Q9SRZ0; O82480
TGF-beta signaling pathway,n/a,map04350,2,70,0.152837404025004,0.352071877129026,"Q9SRZ0, Q9LQQ9",,Q9SRZ0; Q9LQQ9
Circadian rhythm,n/a,map04710,2,60,0.120162928468836,0.319608613865562,"Q9SRZ0, Q8RWC9",,Q9SRZ0; Q8RWC9
Retrograde endocannabinoid signaling,n/a,map04723,1,83,0.55635871204671,0.639378831661697,Q9LQQ9,,Q9LQQ9
Fatty acid biosynthesis,n/a,map00061,2,65,0.136280116193487,0.336461913664304,"Q9M880, P56765",,Q9M880; P56765
Apoptosis,n/a,map04210,2,51,0.0925342529324644,0.292930518485593,"Q9LQQ9, P43295",,Q9LQQ9; P43295
Quorum sensing,n/a,map02024,4,115,0.0284451966890947,0.183471518644661,"Q9LSH2, Q9LTZ0, O65457, Q9C5M8",,Q9LSH2; Q9LTZ0; O65457; Q9C5M8
Tight junction,n/a,map04530,3,98,0.0742884558260994,0.273806022901909,"Q8RWC9, Q9SKY8, O82480",,Q8RWC9; Q9SKY8; O82480
Yersinia infection,n/a,map05135,2,59,0.116999583514749,0.314436380695889,"Q9LQQ9, O82480",,Q9LQQ9; O82480
SNARE interactions in vesicular transport,n/a,map04130,2,93,0.232632233117694,0.412502516456118,"Q9LFP1, Q9ZPV9",,Q9LFP1; Q9ZPV9
Nucleotide excision repair,n/a,map03420,1,120,1,1.02788844621514,O81831,,O81831
Basal transcription factors,n/a,map03022,1,87,0.573206393150502,0.654368360322255,Q6PUA2,,Q6PUA2
Pentose and glucuronate interconversions,n/a,map00040,5,152,0.0184593189381437,0.132291785723363,"Q9FHN4, Q9LTZ0, O81301, O65457, Q9C5M8",,Q9FHN4; Q9LTZ0; O81301; O65457; Q9C5M8
Galactose metabolism,n/a,map00052,7,96,6.68284996033646E-05,0.00114945019317787,"O80518, Q9FXB2, O22693, F4J5Z7, Q9LIB9, Q94A08, O22893",,O80518; Q9FXB2; O22693; F4J5Z7; Q9LIB9; Q94A08; O22893
mTOR signaling pathway,n/a,map04150,2,103,0.26818757219914,0.432452460171113,"Q9LQQ9, Q8RWC9",,Q9LQQ9; Q8RWC9
Rheumatoid arthritis,n/a,map05323,1,62,0.456378399790614,0.588728135729892,Q9SCX8,,Q9SCX8
Vibrio cholerae infection,n/a,map05110,1,98,0.616313583529769,0.682441650432105,Q9M206,,Q9M206
Epithelial cell signaling in Helicobacter pylori infection,n/a,map05120,1,82,0.552043972779896,0.638687645637727,O82480,,O82480
Aminoacyl-tRNA biosynthesis,n/a,map00970,1,88,0.577317462346565,0.656158173063497,F4K2L4,,F4K2L4
Two-component system,n/a,map02020,4,99,0.0178342285850665,0.131463742141348,"Q42059, Q9FHN4, O81301, Q9STW8",,Q42059; Q9FHN4; O81301; Q9STW8
Non-alcoholic fatty liver disease (NAFLD),n/a,map04932,2,160,0.671318806276245,0.724687246942557,"Q8RWC9, O82480",,Q8RWC9; O82480
MAPK signaling pathway - fly,n/a,map04013,2,100,0.257508875902698,0.423167452120357,"Q9LQQ9, O82480",,Q9LQQ9; O82480
Ribosome biogenesis in eukaryotes,n/a,map03008,3,140,0.160027493458507,0.351379517551446,"Q6AWV1, O22290, Q94AH9",,Q6AWV1; O22290; Q94AH9
Proteasome,n/a,map03050,1,115,1,1.02788844621514,Q9FHY0,,Q9FHY0
Focal adhesion,n/a,map04510,2,81,0.190440559871629,0.375066140815879,"Q9LQQ9, O82480",,Q9LQQ9; O82480
Adherens junction,n/a,map04520,2,51,0.0925342529324644,0.292930518485593,"Q9LQQ9, O82480",,Q9LQQ9; O82480
MAPK signaling pathway,n/a,map04010,3,81,0.0477588526610143,0.216171648886696,"Q9LQQ9, Q9LHA8, O82480",,Q9LQQ9; Q9LHA8; O82480
VEGF signaling pathway,n/a,map04370,2,57,0.110738573557025,0.303942042316091,"Q9LQQ9, O82480",,Q9LQQ9; O82480
Proteoglycans in cancer,n/a,map05205,2,69,0.149494546515965,0.352233726037617,"Q9LQQ9, O82480",,Q9LQQ9; O82480
Colorectal cancer,n/a,map05210,2,55,0.104569988087665,0.296473153039755,"Q9LQQ9, O82480",,Q9LQQ9; O82480
Renal cell carcinoma,n/a,map05211,2,49,0.0866796857201345,0.286709729689676,"Q9LQQ9, O82480",,Q9LQQ9; O82480
Pancreatic cancer,n/a,map05212,4,65,0.00449868296628775,0.0386886735100746,"Q9LQQ9, Q7Y1C4, Q7Y1C5, O82480",,Q9LQQ9; Q7Y1C4; Q7Y1C5; O82480
Viral myocarditis,n/a,map05416,1,36,0.30087334096207,0.453949251276105,O82480,,O82480
AGE-RAGE signaling pathway in diabetic complications,n/a,map04933,2,41,0.064506712804605,0.268431159735292,"Q9LQQ9, O82480",,Q9LQQ9; O82480
Axon guidance,n/a,map04360,2,79,0.183506612180449,0.377248652928731,"Q9LQQ9, O82480",,Q9LQQ9; O82480
Osteoclast differentiation,n/a,map04380,3,61,0.0240063879655647,0.16299073934515,"Q9LQQ9, Q9SCX8, O82480",,Q9LQQ9; Q9SCX8; O82480
Chemokine signaling pathway,n/a,map04062,2,37,0.0542683839691295,0.237309204475176,"Q9LQQ9, O82480",,Q9LQQ9; O82480
Toll-like receptor signaling pathway,n/a,map04620,2,31,0.0401467183204687,0.20924956215517,"Q9LQQ9, O82480",,Q9LQQ9; O82480
Natural killer cell mediated cytotoxicity,n/a,map04650,2,54,0.101522219076485,0.295963079341619,"Q9LQQ9, O82480",,Q9LQQ9; O82480
B cell receptor signaling pathway,n/a,map04662,2,58,0.113857892315255,0.30921406544564,"Q9LQQ9, O82480",,Q9LQQ9; O82480
Fc epsilon RI signaling pathway,n/a,map04664,2,34,0.0470113212360328,0.2267088014747,"Q9LQQ9, O82480",,Q9LQQ9; O82480
Leukocyte transendothelial migration,n/a,map04670,1,27,0.237269825788948,0.416432755466317,O82480,,O82480
Spliceosome,n/a,map03040,2,318,0.774855152764016,0.829512985116664,"Q9XFR5, Q9LHA8",,Q9XFR5; Q9LHA8
Ribosome,n/a,map03010,1,654,0.0250826665104652,0.165931486146155,Q9FY65,,Q9FY65
Riboflavin metabolism,n/a,map00740,2,31,0.0401467183204687,0.20924956215517,"Q9SCX8, Q6NLQ7",,Q9SCX8; Q6NLQ7
Folate biosynthesis,n/a,map00790,1,43,0.346655527269462,0.480844763631835,Q6NLQ7,,Q6NLQ7
Glutathione metabolism,n/a,map00480,8,172,0.000392422058266132,0.00506224455163311,"Q9FUS9, Q9FUS8, Q9SHH6, Q9SHH7, Q9XIF8, Q8L7C9, Q96324, Q1PER6",,Q9FUS9; Q9FUS8; Q9SHH6; Q9SHH7; Q9XIF8; Q8L7C9; Q96324; Q1PER6
Insulin resistance,n/a,map04931,3,75,0.0397530631940589,0.215921901138257,"Q9LNW3, Q9FLI3, Q8RWC9",,Q9LNW3; Q9FLI3; Q8RWC9
Gap junction,n/a,map04540,1,36,0.30087334096207,0.453949251276105,Q9LQQ9,,Q9LQQ9
Ubiquinone and other terpenoid-quinone biosynthesis,n/a,map00130,1,67,0.482056169868094,0.606685325980333,Q9S777,,Q9S777
Central carbon metabolism in cancer,n/a,map05230,1,94,0.601166169457605,0.671432345108494,Q9LQQ9,,Q9LQQ9
Fanconi anemia pathway,n/a,map03460,3,75,0.0397530631940589,0.215921901138257,"Q7Y1C4, Q5XUX6, Q7Y1C5",,Q7Y1C4; Q5XUX6; Q7Y1C5
Homologous recombination,n/a,map03440,3,104,0.0849165432480228,0.286385204679606,"Q7Y1C4, Q9SK02, Q7Y1C5",,Q7Y1C4; Q9SK02; Q7Y1C5
Vitamin B6 metabolism,n/a,map00750,1,25,0.222368405016328,0.404021468269103,Q9FZ62,,Q9FZ62
EGFR tyrosine kinase inhibitor resistance,n/a,map01521,1,31,0.266222187231018,0.43198317173335,Q9LQQ9,,Q9LQQ9
Platinum drug resistance,n/a,map01524,9,115,3.63502253450829E-06,0.000156305968983856,"Q9LQQ9, Q9FUS9, Q9FUS8, Q9SHH6, Q9SHH7, Q9XIF8, Q8L7C9, Q96324, Q8GWP3",,Q9LQQ9; Q9FUS9; Q9FUS8; Q9SHH6; Q9SHH7; Q9XIF8; Q8L7C9; Q96324; Q8GWP3
RNA polymerase,n/a,map03020,1,83,0.55635871204671,0.639378831661697,Q9ZVB9,,Q9ZVB9
Cytosolic DNA-sensing pathway,n/a,map04623,1,50,0.389442042688386,0.531619296368272,Q9ZVB9,,Q9ZVB9
Thyroid hormone signaling pathway,n/a,map04919,1,78,0.534361642285862,0.644230391167067,Q9LQQ9,,Q9LQQ9
Phospholipase D signaling pathway,n/a,map04072,1,81,0.547687304941305,0.639381559614737,Q9LQQ9,,Q9LQQ9
Glutamatergic synapse,n/a,map04724,1,59,0.440365194878542,0.575261874828678,Q9LQQ9,,Q9LQQ9
PD-L1 expression and PD-1 checkpoint pathway in cancer,n/a,map05235,1,54,0.412622397873162,0.550163197164216,Q9LQQ9,,Q9LQQ9
Th1 and Th2 cell differentiation,n/a,map04658,1,26,0.229855124775679,0.411823765223091,Q9LQQ9,,Q9LQQ9
Th17 cell differentiation,n/a,map04659,2,34,0.0470113212360328,0.2267088014747,"Q9LQQ9, P27323",,Q9LQQ9; P27323
T cell receptor signaling pathway,n/a,map04660,1,34,0.287213523755343,0.449097509871991,Q9LQQ9,,Q9LQQ9
Apoptosis - fly,n/a,map04214,2,27,0.0316553404142299,0.18774891556026,"Q9LQQ9, Q9C5R8",,Q9LQQ9; Q9C5R8
Herpes simplex virus 1 infection,n/a,map05168,2,82,0.193920601459693,0.370603816122969,"Q9XFR5, Q9SRU3",,Q9XFR5; Q9SRU3
Adipocytokine signaling pathway,n/a,map04920,1,36,0.30087334096207,0.453949251276105,Q8RWC9,,Q8RWC9
Photosynthesis,n/a,map00195,2,147,0.657171887734876,0.718433673879652,"O04090, P56768",,O04090; P56768
"Alanine, aspartate and glutamate metabolism",n/a,map00250,3,97,0.0725783981432162,0.271380097405069,"Q9S7A0, Q9SR86, Q9LSH2",,Q9S7A0; Q9SR86; Q9LSH2
Arginine biosynthesis,n/a,map00220,1,66,0.477019445814748,0.604771582408869,Q9S7A0,,Q9S7A0
Metabolism of xenobiotics by cytochrome P450,n/a,map00980,7,89,4.26075992034781E-05,0.00091606338287478,"Q9FUS9, Q9FUS8, Q9SHH6, Q9SHH7, Q9XIF8, Q8L7C9, Q96324",,Q9FUS9; Q9FUS8; Q9SHH6; Q9SHH7; Q9XIF8; Q8L7C9; Q96324
Drug metabolism - cytochrome P450,n/a,map00982,7,92,5.19072572500035E-05,0.000956576597892923,"Q9FUS9, Q9FUS8, Q9SHH6, Q9SHH7, Q9XIF8, Q8L7C9, Q96324",,Q9FUS9; Q9FUS8; Q9SHH6; Q9SHH7; Q9XIF8; Q8L7C9; Q96324
Mineral absorption,n/a,map04978,1,29,0.251885933753571,0.41926819940917,Q8GWP3,,Q8GWP3
Breast cancer,n/a,map05224,3,30,0.00391348357547355,0.0348165090507647,"Q9LQQ9, Q7Y1C4, Q7Y1C5",,Q9LQQ9; Q7Y1C4; Q7Y1C5
Chagas disease (American trypanosomiasis),n/a,map05142,1,28,0.244613200262025,0.420734704450684,Q9LQQ9,,Q9LQQ9
Long-term depression,n/a,map04730,1,19,0.175896075485256,0.371976946518001,Q9LQQ9,,Q9LQQ9
Diterpenoid biosynthesis,n/a,map00904,3,40,0.00824490428938018,0.0686188808600028,"Q9FZ21, Q39112, O49561",,Q9FZ21; Q39112; O49561
Chemical carcinogenesis,n/a,map05204,7,84,3.01611105070407E-05,0.000972695813852063,"Q9FUS9, Q9FUS8, Q9SHH6, Q9SHH7, Q9XIF8, Q8L7C9, Q96324",,Q9FUS9; Q9FUS8; Q9SHH6; Q9SHH7; Q9XIF8; Q8L7C9; Q96324
Fatty acid elongation,n/a,map00062,1,59,0.440365194878542,0.575261874828678,Q5XEP9,,Q5XEP9
Sesquiterpenoid and triterpenoid biosynthesis,n/a,map00909,4,30,0.000314705046336761,0.00427336326078339,"B6EXY6, Q9FJV8, Q9FI37, Q9T0J9",,B6EXY6; Q9FJV8; Q9FI37; Q9T0J9
Type II diabetes mellitus,n/a,map04930,1,39,0.320874210884305,0.467714951458479,Q9LQQ9,,Q9LQQ9
Proximal tubule bicarbonate reclamation,n/a,map04964,1,14,0.135056429136674,0.34161332075747,Q9S7A0,,Q9S7A0
Butanoate metabolism,n/a,map00650,1,34,0.287213523755343,0.449097509871991,Q9LSH2,,Q9LSH2
C5-Branched dibasic acid metabolism,n/a,map00660,1,11,0.109588340561918,0.305662614756485,Q94AR8,,Q94AR8
Endocrine resistance,n/a,map01522,1,16,0.151629495418658,0.35243612448661,Q9LQQ9,,Q9LQQ9
Signaling pathways regulating pluripotency of stem cells,n/a,map04550,1,10,0.10093355215329,0.306363017124104,Q9LQQ9,,Q9LQQ9
ErbB signaling pathway,n/a,map04012,1,13,0.126648982940579,0.330054925239085,Q9LQQ9,,Q9LQQ9
Endometrial cancer,n/a,map05213,1,21,0.191687258205017,0.371844455766123,Q9LQQ9,,Q9LQQ9
Prolactin signaling pathway,n/a,map04917,1,10,0.10093355215329,0.306363017124104,Q9LQQ9,,Q9LQQ9
"Growth hormone synthesis, secretion and action",n/a,map04935,1,17,0.159796662309206,0.356948388534849,Q9LQQ9,,Q9LQQ9
IL-17 signaling pathway,n/a,map04657,3,29,0.00358314945353628,0.03301616282187,"Q9LQQ9, Q9XFR5, P27323",,Q9LQQ9; Q9XFR5; P27323
Hypertrophic cardiomyopathy (HCM),n/a,map05410,1,14,0.135056429136674,0.34161332075747,Q8RWC9,,Q8RWC9
Chronic myeloid leukemia,n/a,map05220,1,22,0.19946911018114,0.375642557859373,Q9LQQ9,,Q9LQQ9
Taurine and hypotaurine metabolism,n/a,map00430,1,14,0.135056429136674,0.34161332075747,Q9LSH2,,Q9LSH2
TNF signaling pathway,n/a,map04668,1,7,0.0744616008174565,0.266820736262553,Q9LQQ9,,Q9LQQ9
Thyroid cancer,n/a,map05216,1,9,0.0921947110955833,0.299197930347931,Q9LQQ9,,Q9LQQ9
Melanoma,n/a,map05218,1,18,0.167885270660378,0.36398655319645,Q9LQQ9,,Q9LQQ9
Bladder cancer,n/a,map05219,1,9,0.0921947110955833,0.299197930347931,Q9LQQ9,,Q9LQQ9
Non-small cell lung cancer,n/a,map05223,1,17,0.159796662309206,0.356948388534849,Q9LQQ9,,Q9LQQ9
Dorso-ventral axis formation,n/a,map04320,1,4,0.0472108922856608,0.219466850625234,Q9LQQ9,,Q9LQQ9
Relaxin signaling pathway,n/a,map04926,1,6,0.0654656766238968,0.263908508890084,Q9LQQ9,,Q9LQQ9
"Parathyroid hormone synthesis, secretion and action",n/a,map04928,1,29,0.251885933753571,0.41926819940917,Q9LQQ9,,Q9LQQ9
GnRH secretion,n/a,map04929,1,4,0.0472108922856608,0.219466850625234,Q9LQQ9,,Q9LQQ9
Cholinergic synapse,n/a,map04725,1,6,0.0654656766238968,0.263908508890084,Q9LQQ9,,Q9LQQ9
Serotonergic synapse,n/a,map04726,1,7,0.0744616008174565,0.266820736262553,Q9LQQ9,,Q9LQQ9
Flavone and flavonol biosynthesis,n/a,map00944,1,11,0.109588340561918,0.305662614756485,Q9S9P6,,Q9S9P6
Platelet activation,n/a,map04611,1,20,0.1838298244615,0.371985056557388,Q9LQQ9,,Q9LQQ9
Leishmaniasis,n/a,map05140,1,10,0.10093355215329,0.306363017124104,Q9LQQ9,,Q9LQQ9
Aldosterone-regulated sodium reabsorption,n/a,map04960,1,6,0.0654656766238968,0.263908508890084,Q9LQQ9,,Q9LQQ9
D-Glutamine and D-glutamate metabolism,n/a,map00471,1,7,0.0744616008174565,0.266820736262553,Q9S7A0,,Q9S7A0
