#Term,Database,ID,Input number,Background number,P-Value,Corrected P-Value,Input,Hyperlink,ORF
Chemokine signaling pathway,n/a,map04062,1,37,0.237142568328588,0.439890413006465,Q9LQQ9,,Q9LQQ9
Toll-like receptor signaling pathway,n/a,map04620,1,31,0.203827111993756,0.414476888824123,Q9LQQ9,,Q9LQQ9
Natural killer cell mediated cytotoxicity,n/a,map04650,1,54,0.324165405359858,0.51150775001588,Q9LQQ9,,Q9LQQ9
B cell receptor signaling pathway,n/a,map04662,1,58,0.34315607641012,0.519544713817191,Q9LQQ9,,Q9LQQ9
Fc epsilon RI signaling pathway,n/a,map04664,1,34,0.220662638266556,0.428968168790184,Q9LQQ9,,Q9LQQ9
Spliceosome,n/a,map03040,3,318,0.499848348295393,0.592503164076978,"Q9XFR5, Q9C8J1, O65719",,Q9XFR5; Q9C8J1; O65719
Glutathione metabolism,n/a,map00480,6,172,0.00181755806598097,0.0276041631270859,"Q9FUS8, Q9SHH6, Q9SHH7, Q8GYM1, Q8GY54, Q1PER6",,Q9FUS8; Q9SHH6; Q9SHH7; Q8GYM1; Q8GY54; Q1PER6
Insulin resistance,n/a,map04931,4,75,0.00248386122502119,0.033532126537786,"Q9LNW3, Q9FIF5, Q8RWC9, Q9ZW21",,Q9LNW3; Q9FIF5; Q8RWC9; Q9ZW21
Gap junction,n/a,map04540,2,36,0.0298804698403724,0.1544883866215,"Q9LMM5, Q9LQQ9",,Q9LMM5; Q9LQQ9
Novobiocin biosynthesis,n/a,map00401,1,12,0.0884355539549865,0.286531194814156,Q67Y55,,Q67Y55
Ubiquinone and other terpenoid-quinone biosynthesis,n/a,map00130,2,67,0.086499771255381,0.284046546149427,"Q9S777, Q67Y55",,Q9S777; Q67Y55
Central carbon metabolism in cancer,n/a,map05230,1,94,0.491793932722593,0.588699141140838,Q9LQQ9,,Q9LQQ9
DNA replication,n/a,map03030,1,78,0.430406607567538,0.573089345966639,F4IFN6,,F4IFN6
Homologous recombination,n/a,map03440,1,104,0.526757910610794,0.613919291503228,Q9SK02,,Q9SK02
Sphingolipid metabolism,n/a,map00600,1,37,0.237142568328588,0.439890413006465,Q9ZPH4,,Q9ZPH4
Inositol phosphate metabolism,n/a,map00562,1,127,0.598325902282436,0.670014720067429,O82200,,O82200
Vitamin B6 metabolism,n/a,map00750,1,25,0.169058450190797,0.391249556155845,Q9FZ62,,Q9FZ62
EGFR tyrosine kinase inhibitor resistance,n/a,map01521,1,31,0.203827111993756,0.414476888824123,Q9LQQ9,,Q9LQQ9
Systemic lupus erythematosus,n/a,map05322,1,91,0.480810027812612,0.584184183792323,Q9FX60,,Q9FX60
Platinum drug resistance,n/a,map01524,6,115,0.000241648475471539,0.00489338162829867,"Q9LQQ9, Q9FUS8, Q9SHH6, Q9SHH7, Q8GYM1, Q8GWP3",,Q9LQQ9; Q9FUS8; Q9SHH6; Q9SHH7; Q8GYM1; Q8GWP3
Aminobenzoate degradation,n/a,map00627,1,16,0.114041452628589,0.320370785997075,P32962,,P32962
Styrene degradation,n/a,map00643,1,17,0.120329870330611,0.324890649892649,P32962,,P32962
Thyroid hormone signaling pathway,n/a,map04919,1,78,0.430406607567538,0.573089345966639,Q9LQQ9,,Q9LQQ9
Phospholipase D signaling pathway,n/a,map04072,1,81,0.44245556995258,0.567370467010432,Q9LQQ9,,Q9LQQ9
Glutamatergic synapse,n/a,map04724,1,59,0.34781986668826,0.518529003713173,Q9LQQ9,,Q9LQQ9
PD-L1 expression and PD-1 checkpoint pathway in cancer,n/a,map05235,1,54,0.324165405359858,0.51150775001588,Q9LQQ9,,Q9LQQ9
Th1 and Th2 cell differentiation,n/a,map04658,1,26,0.174956797597834,0.39183872641727,Q9LQQ9,,Q9LQQ9
Th17 cell differentiation,n/a,map04659,2,34,0.0270269947664626,0.144341972049459,"Q9LQQ9, P27323",,Q9LQQ9; P27323
T cell receptor signaling pathway,n/a,map04660,1,34,0.220662638266556,0.428968168790184,Q9LQQ9,,Q9LQQ9
Apoptosis - fly,n/a,map04214,2,27,0.0179932799049188,0.124924771911294,"Q9LQQ9, Q9C5R8",,Q9LQQ9; Q9C5R8
Herpes simplex virus 1 infection,n/a,map05168,2,82,0.120109646340098,0.331666409780043,"Q9XFR5, Q9SRU3",,Q9XFR5; Q9SRU3
Adipocytokine signaling pathway,n/a,map04920,1,36,0.231688302621264,0.43643610493773,Q8RWC9,,Q8RWC9
Photosynthesis,n/a,map00195,3,147,0.0917805387623656,0.289645076873439,"O04090, P56774, P62090",,O04090; P56774; P62090
"Alanine, aspartate and glutamate metabolism",n/a,map00250,4,97,0.00597393403006923,0.0537654062706231,"Q9SR86, Q9LSH2, P49078, Q9ZPS3",,Q9SR86; Q9LSH2; P49078; Q9ZPS3
Metabolism of xenobiotics by cytochrome P450,n/a,map00980,4,89,0.00446558459553805,0.0493244116688975,"Q9FUS8, Q9SHH6, Q9SHH7, Q8GYM1",,Q9FUS8; Q9SHH6; Q9SHH7; Q8GYM1
Drug metabolism - cytochrome P450,n/a,map00982,4,92,0.0049969765068574,0.0527941430941891,"Q9FUS8, Q9SHH6, Q9SHH7, Q8GYM1",,Q9FUS8; Q9SHH6; Q9SHH7; Q8GYM1
Mineral absorption,n/a,map04978,1,29,0.192402096409071,0.406553995020906,Q8GWP3,,Q8GWP3
Breast cancer,n/a,map05224,1,30,0.198134928544556,0.409759894777251,Q9LQQ9,,Q9LQQ9
Chagas disease (American trypanosomiasis),n/a,map05142,1,28,0.186628325550674,0.408564712692017,Q9LQQ9,,Q9LQQ9
Long-term depression,n/a,map04730,1,19,0.132773271204973,0.341416983098501,Q9LQQ9,,Q9LQQ9
Diterpenoid biosynthesis,n/a,map00904,2,40,0.0359252682808767,0.174596803845061,"Q39103, Q39112",,Q39103; Q39112
Base excision repair,n/a,map03410,1,68,0.3883333075922,0.53922853568517,F4IFN6,,F4IFN6
Chemical carcinogenesis,n/a,map05204,4,84,0.00366684238857513,0.0468969842328293,"Q9FUS8, Q9SHH6, Q9SHH7, Q8GYM1",,Q9FUS8; Q9SHH6; Q9SHH7; Q8GYM1
Fatty acid elongation,n/a,map00062,1,59,0.34781986668826,0.518529003713173,Q5XEP9,,Q5XEP9
Sesquiterpenoid and triterpenoid biosynthesis,n/a,map00909,4,30,9.86265608710626E-05,0.00239662542916682,"B6EXY6, Q9FJV8, Q9FI37, Q9T0J9",,B6EXY6; Q9FJV8; Q9FI37; Q9T0J9
Linoleic acid metabolism,n/a,map00591,1,14,0.101329592731025,0.298461709498654,Q9FNX8,,Q9FNX8
Type II diabetes mellitus,n/a,map04930,1,39,0.24793534652849,0.446283623751282,Q9LQQ9,,Q9LQQ9
Butanoate metabolism,n/a,map00650,2,34,0.0270269947664626,0.144341972049459,"Q9LSH2, Q9ZPS3",,Q9LSH2; Q9ZPS3
Endocrine resistance,n/a,map01522,1,16,0.114041452628589,0.320370785997075,Q9LQQ9,,Q9LQQ9
Signaling pathways regulating pluripotency of stem cells,n/a,map04550,1,10,0.0753567284093454,0.265386739180738,Q9LQQ9,,Q9LQQ9
ErbB signaling pathway,n/a,map04012,1,13,0.0949055078482107,0.29566715906558,Q9LQQ9,,Q9LQQ9
Endometrial cancer,n/a,map05213,1,21,0.145040853075678,0.356009366640302,Q9LQQ9,,Q9LQQ9
Prolactin signaling pathway,n/a,map04917,1,10,0.0753567284093454,0.265386739180738,Q9LQQ9,,Q9LQQ9
"Growth hormone synthesis, secretion and action",n/a,map04935,1,17,0.120329870330611,0.324890649892649,Q9LQQ9,,Q9LQQ9
IL-17 signaling pathway,n/a,map04657,4,29,8.75146737618682E-05,0.00236289619157044,"Q9LMM5, Q9LQQ9, Q9XFR5, P27323",,Q9LMM5; Q9LQQ9; Q9XFR5; P27323
Hypertrophic cardiomyopathy (HCM),n/a,map05410,1,14,0.101329592731025,0.298461709498654,Q8RWC9,,Q8RWC9
Chronic myeloid leukemia,n/a,map05220,1,22,0.15110948861148,0.367196057325897,Q9LQQ9,,Q9LQQ9
Taurine and hypotaurine metabolism,n/a,map00430,2,14,0.00565148149738568,0.0549324001545888,"Q9LSH2, Q9ZPS3",,Q9LSH2; Q9ZPS3
TNF signaling pathway,n/a,map04668,1,7,0.0553862183488411,0.226199177458292,Q9LQQ9,,Q9LQQ9
Thyroid cancer,n/a,map05216,1,9,0.0687471954635309,0.259001061978884,Q9LQQ9,,Q9LQQ9
Melanoma,n/a,map05218,1,18,0.126573704623833,0.330724841113886,Q9LQQ9,,Q9LQQ9
Bladder cancer,n/a,map05219,1,9,0.0687471954635309,0.259001061978884,Q9LQQ9,,Q9LQQ9
Non-small cell lung cancer,n/a,map05223,1,17,0.120329870330611,0.324890649892649,Q9LQQ9,,Q9LQQ9
Dorso-ventral axis formation,n/a,map04320,1,4,0.0349848902316819,0.17528512012987,Q9LQQ9,,Q9LQQ9
Relaxin signaling pathway,n/a,map04926,1,6,0.0486340986668729,0.214874290473638,Q9LQQ9,,Q9LQQ9
"Parathyroid hormone synthesis, secretion and action",n/a,map04928,1,29,0.192402096409071,0.406553995020906,Q9LQQ9,,Q9LQQ9
GnRH secretion,n/a,map04929,1,4,0.0349848902316819,0.17528512012987,Q9LQQ9,,Q9LQQ9
Cholinergic synapse,n/a,map04725,1,6,0.0486340986668729,0.214874290473638,Q9LQQ9,,Q9LQQ9
Serotonergic synapse,n/a,map04726,1,7,0.0553862183488411,0.226199177458292,Q9LQQ9,,Q9LQQ9
Flavone and flavonol biosynthesis,n/a,map00944,2,11,0.00372560399376028,0.0431105604992261,"Q9S9P6, Q9SD85",,Q9S9P6; Q9SD85
Platelet activation,n/a,map04611,1,20,0.138928883629008,0.351663736685927,Q9LQQ9,,Q9LQQ9
Leishmaniasis,n/a,map05140,1,10,0.0753567284093454,0.265386739180738,Q9LQQ9,,Q9LQQ9
Aldosterone-regulated sodium reabsorption,n/a,map04960,1,6,0.0486340986668729,0.214874290473638,Q9LQQ9,,Q9LQQ9
