#Term,Database,ID,Input number,Background number,P-Value,Corrected P-Value,Input,Hyperlink,ORF
"Growth hormone synthesis, secretion and action",n/a,map04935,1,17,0.0683969896192468,0.230839839964958,Q9LQQ9,,Q9LQQ9
IL-17 signaling pathway,n/a,map04657,2,29,0.0066398682904292,0.0682957881301289,"Q9LMM5, Q9LQQ9",,Q9LMM5; Q9LQQ9
Hypertrophic cardiomyopathy (HCM),n/a,map05410,1,14,0.0573306540578486,0.219175597814076,Q8RWC9,,Q8RWC9
Chronic myeloid leukemia,n/a,map05220,1,22,0.0865535331190402,0.249274175382836,Q9LQQ9,,Q9LQQ9
Taurine and hypotaurine metabolism,n/a,map00430,1,14,0.0573306540578486,0.219175597814076,Q9LSH2,,Q9LSH2
TNF signaling pathway,n/a,map04668,1,7,0.0309963840462064,0.165314048246434,Q9LQQ9,,Q9LQQ9
Thyroid cancer,n/a,map05216,1,9,0.0385944897644349,0.183217797563031,Q9LQQ9,,Q9LQQ9
Melanoma,n/a,map05218,1,18,0.0720568830940477,0.235822526489611,Q9LQQ9,,Q9LQQ9
Bladder cancer,n/a,map05219,1,9,0.0385944897644349,0.183217797563031,Q9LQQ9,,Q9LQQ9
Non-small cell lung cancer,n/a,map05223,1,17,0.0683969896192468,0.230839839964958,Q9LQQ9,,Q9LQQ9
Dorso-ventral axis formation,n/a,map04320,1,4,0.0194867232245585,0.138004334967365,Q9LQQ9,,Q9LQQ9
Relaxin signaling pathway,n/a,map04926,1,6,0.0271748895740242,0.158642598594304,Q9LQQ9,,Q9LQQ9
"Parathyroid hormone synthesis, secretion and action",n/a,map04928,1,29,0.111380958095391,0.288123196989274,Q9LQQ9,,Q9LQQ9
GnRH secretion,n/a,map04929,1,4,0.0194867232245585,0.138004334967365,Q9LQQ9,,Q9LQQ9
Cholinergic synapse,n/a,map04725,1,6,0.0271748895740242,0.158642598594304,Q9LQQ9,,Q9LQQ9
Serotonergic synapse,n/a,map04726,1,7,0.0309963840462064,0.165314048246434,Q9LQQ9,,Q9LQQ9
Flavone and flavonol biosynthesis,n/a,map00944,1,11,0.046133140721455,0.191629969150659,Q9SD85,,Q9SD85
Platelet activation,n/a,map04611,1,20,0.0793336809655556,0.243064894873192,Q9LQQ9,,Q9LQQ9
Leishmaniasis,n/a,map05140,1,10,0.0423712179877508,0.186779246639881,Q9LQQ9,,Q9LQQ9
Aldosterone-regulated sodium reabsorption,n/a,map04960,1,6,0.0271748895740242,0.158642598594304,Q9LQQ9,,Q9LQQ9
