#Term,Database,ID,Input number,Background number,P-Value,Corrected P-Value,Input,Hyperlink,ORF
Salmonella infection,n/a,map05132,31,230,2.41922818077324E-09,4.74437526562753E-08,"Q9LQQ9, Q9SY65, Q8LDI5, Q5E924, O04157, O23138, Q9C8H6, Q9C820, Q9XIF4, Q9C9E5, Q8S3U9, X5JA13, Q5S2C3, P27323, P51818, P55737, Q9FE63, O82481, P25858, F4JFN3, Q9LW76, Q94KJ7, Q9SIF2, Q42449, O80856, O64764, O80625, Q8GXV2, Q9M117, Q9T0G2, Q9STX5",,Q9LQQ9; Q9SY65; Q8LDI5; Q5E924; O04157; O23138; Q9C8H6; Q9C820; Q9XIF4; Q9C9E5; Q8S3U9; X5JA13; Q5S2C3; P27323; P51818; P55737; Q9FE63; O82481; P25858; F4JFN3; Q9LW76; Q94KJ7; Q9SIF2; Q42449; O80856; O64764; O80625; Q8GXV2; Q9M117; Q9T0G2; Q9STX5
Fc gamma R-mediated phagocytosis,n/a,map04666,15,106,1.79017924577999E-05,0.00010710733453565,"Q9LQQ9, Q9SUI2, Q9SSQ9, O82481, P42818, Q8L850, Q9M1K2, O80856, Q9ZSK2, Q9SLG9, P93733, Q9M117, Q9T051, Q8L7L1, O49606",,Q9LQQ9; Q9SUI2; Q9SSQ9; O82481; P42818; Q8L850; Q9M1K2; O80856; Q9ZSK2; Q9SLG9; P93733; Q9M117; Q9T051; Q8L7L1; O49606
"Glycine, serine and threonine metabolism",n/a,map00260,11,123,0.00654608308863538,0.0160469953492242,"Q84WV0, F4I8M8, Q9CA90, Q944I4, Q94C74, Q9M9K1, Q9SJA7, Q94AL9, A0A1P8B956, O23349, Q940M2",,Q84WV0; F4I8M8; Q9CA90; Q944I4; Q94C74; Q9M9K1; Q9SJA7; Q94AL9; A0A1P8B956; O23349; Q940M2
Tyrosine metabolism,n/a,map00350,8,59,0.00202510757228883,0.00610993994032442,"Q9LVY1, Q9ZRA2, Q9LUR3, Q9ZVQ3, P46643, A0A1P8B956, O23349, Q93ZE5",,Q9LVY1; Q9ZRA2; Q9LUR3; Q9ZVQ3; P46643; A0A1P8B956; O23349; Q93ZE5
Phenylalanine metabolism,n/a,map00360,6,49,0.0110870316644061,0.023864159619118,"Q9FR37, Q9LVY1, P46643, A0A1P8B956, O23349, A0A1P8B760",,Q9FR37; Q9LVY1; P46643; A0A1P8B956; O23349; A0A1P8B760
Isoquinoline alkaloid biosynthesis,n/a,map00950,4,32,0.0338167690025565,0.0588045293492731,"Q9LVY1, P46643, A0A1P8B956, O23349",,Q9LVY1; P46643; A0A1P8B956; O23349
"Tropane, piperidine and pyridine alkaloid biosynthesis",n/a,map00960,6,54,0.0165927878229372,0.0328137484677695,"Q9LVY1, Q9ZW15, F4IKM1, P46643, A0A1P8B956, O23349",,Q9LVY1; Q9ZW15; F4IKM1; P46643; A0A1P8B956; O23349
Autophagy - yeast,n/a,map04138,15,145,0.000428707407971947,0.00162724424746341,"O04157, Q9FR53, Q9C820, Q9FFI2, Q9FKY3, Q9SF09, Q9LW76, F4J8V5, F8S296, Q94KJ7, Q9M367, F4IRW0, Q39025, Q9M0E5, Q9SUG7",,O04157; Q9FR53; Q9C820; Q9FFI2; Q9FKY3; Q9SF09; Q9LW76; F4J8V5; F8S296; Q94KJ7; Q9M367; F4IRW0; Q39025; Q9M0E5; Q9SUG7
Protein digestion and absorption,n/a,map04974,3,15,0.0222552519477786,0.0410240414494301,"F4KBM7, Q9FKY3, Q9SF09",,F4KBM7; Q9FKY3; Q9SF09
Phenylpropanoid biosynthesis,n/a,map00940,30,280,4.26024130188748E-07,4.69957868614462E-06,"Q93ZA3, Q9S777, Q9SAH9, F4JW83, Q39034, Q9FLV5, Q9FIW4, Q9FJR1, Q9FK25, Q84P23, Q9SS67, P48523, Q9LHA7, Q9LZJ1, P92994, Q9SLH7, O80912, Q9ZV04, O22203, O80822, O64882, Q9M0X9, Q9LDN9, Q9SVS1, Q9SB81, O81772, Q9SZB9, O49482, Q42600, P42734",,Q93ZA3; Q9S777; Q9SAH9; F4JW83; Q39034; Q9FLV5; Q9FIW4; Q9FJR1; Q9FK25; Q84P23; Q9SS67; P48523; Q9LHA7; Q9LZJ1; P92994; Q9SLH7; O80912; Q9ZV04; O22203; O80822; O64882; Q9M0X9; Q9LDN9; Q9SVS1; Q9SB81; O81772; Q9SZB9; O49482; Q42600; P42734
Starch and sucrose metabolism,n/a,map00500,27,276,7.34093225678621E-06,5.08107664048143E-05,"Q8RY24, Q9LNE3, Q39041, Q9LRA7, Q67XC9, Q9SX54, O80738, Q42059, Q94AH8, Q94A41, Q9C9H5, Q9C9S4, F4KFG5, Q9FNF2, Q9FIW4, Q9LIB9, Q9SD76, Q9M1B9, Q9LZJ1, O64882, Q9M111, Q9SU39, Q0WVX5, Q9SVS1, Q9SUW0, Q9M088, Q93YQ7",,Q8RY24; Q9LNE3; Q39041; Q9LRA7; Q67XC9; Q9SX54; O80738; Q42059; Q94AH8; Q94A41; Q9C9H5; Q9C9S4; F4KFG5; Q9FNF2; Q9FIW4; Q9LIB9; Q9SD76; Q9M1B9; Q9LZJ1; O64882; Q9M111; Q9SU39; Q0WVX5; Q9SVS1; Q9SUW0; Q9M088; Q93YQ7
Cyanoamino acid metabolism,n/a,map00460,10,104,0.00589834512814367,0.014872255930248,"Q84WV0, P50287, Q94C74, Q9FIW4, P32962, P32961, Q9LZJ1, O64882, Q9SVS1, Q8VYW6",,Q84WV0; P50287; Q94C74; Q9FIW4; P32962; P32961; Q9LZJ1; O64882; Q9SVS1; Q8VYW6
Hedgehog signaling pathway,n/a,map04340,3,48,0.253647888424151,0.318639518198311,"Q9LQ95, Q9SRZ0, Q9FVS6",,Q9LQ95; Q9SRZ0; Q9FVS6
Hedgehog signaling pathway - fly,n/a,map04341,4,81,0.539844136160591,0.597382382647926,"Q9LQ95, Q9SRZ0, Q9SY65, Q9FVS6",,Q9LQ95; Q9SRZ0; Q9SY65; Q9FVS6
MAPK signaling pathway - plant,n/a,map04016,26,238,1.74782674949756E-06,1.43484381993637E-05,"Q84MC7, P93825, P60838, Q42547, Q96528, Q9MA75, Q9SH30, Q9SSM7, Q9M9E9, Q05609, O81209, O82122, O80396, Q9FGM1, Q700C7, Q8RXG3, Q39192, O64483, O64812, O80992, Q9SLH0, Q38846, Q1ECF1, Q94A06, Q940H6, Q9SMQ4",,Q84MC7; P93825; P60838; Q42547; Q96528; Q9MA75; Q9SH30; Q9SSM7; Q9M9E9; Q05609; O81209; O82122; O80396; Q9FGM1; Q700C7; Q8RXG3; Q39192; O64483; O64812; O80992; Q9SLH0; Q38846; Q1ECF1; Q94A06; Q940H6; Q9SMQ4
Plant-pathogen interaction,n/a,map04626,33,339,8.43331438808728E-07,7.83410520788107E-06,"Q9MAM3, Q9LNJ0, Q5XEP9, O64973, O81209, Q42438, Q42396, P25070, Q9XGM3, P27323, P51818, P55737, Q9FG77, Q8RWS9, Q39214, F4JFN3, Q9LD37, Q8RXG3, Q9LIK5, Q9LRN6, Q9LI84, Q9SCU7, Q9SU72, B9DFG5, Q9SIF2, O64483, P43295, O82226, Q9SL29, P30188, O23320, Q9STX5, O65677",,Q9MAM3; Q9LNJ0; Q5XEP9; O64973; O81209; Q42438; Q42396; P25070; Q9XGM3; P27323; P51818; P55737; Q9FG77; Q8RWS9; Q39214; F4JFN3; Q9LD37; Q8RXG3; Q9LIK5; Q9LRN6; Q9LI84; Q9SCU7; Q9SU72; B9DFG5; Q9SIF2; O64483; P43295; O82226; Q9SL29; P30188; O23320; Q9STX5; O65677
Photosynthesis - antenna proteins,n/a,map00196,1,40,1,1.01875901875902,A0A178VRB0,,A0A178VRB0
Cell cycle,n/a,map04110,13,206,0.0583532635724396,0.0927869461309513,"Q9SRZ0, Q8H1U4, Q9SY65, Q9S9Z8, Q9FVS6, Q9C5X9, Q8W1Y0, Q39071, Q9FKS4, Q9LE42, Q6Q1P4, Q56YN8, O82265",,Q9SRZ0; Q8H1U4; Q9SY65; Q9S9Z8; Q9FVS6; Q9C5X9; Q8W1Y0; Q39071; Q9FKS4; Q9LE42; Q6Q1P4; Q56YN8; O82265
Cell cycle - yeast,n/a,map04111,10,167,0.140545121562297,0.191553775720041,"Q9SRZ0, Q8H1U4, Q9LQQ9, Q9SY65, A5HEI1, Q8W1Y0, Q6Q1P4, Q56YN8, O23249, O82265",,Q9SRZ0; Q8H1U4; Q9LQQ9; Q9SY65; A5HEI1; Q8W1Y0; Q6Q1P4; Q56YN8; O23249; O82265
Meiosis - yeast,n/a,map04113,8,126,0.144107947647729,0.195654251998648,"Q8H1U4, Q9FR53, Q9M4A1, Q9LZ03, Q6Q1P4, Q56YN8, O82265, Q8RW96",,Q8H1U4; Q9FR53; Q9M4A1; Q9LZ03; Q6Q1P4; Q56YN8; O82265; Q8RW96
Oocyte meiosis,n/a,map04114,12,189,0.0753112984883042,0.113610634044322,"Q9SRZ0, Q8H1U4, Q9LQQ9, Q9SY65, Q9S9Z8, Q8LAS7, Q9LS47, Q6Q1P4, Q56YN8, Q8RW96, Q9C5P6, Q9SUA6",,Q9SRZ0; Q8H1U4; Q9LQQ9; Q9SY65; Q9S9Z8; Q8LAS7; Q9LS47; Q6Q1P4; Q56YN8; Q8RW96; Q9C5P6; Q9SUA6
Ubiquitin mediated proteolysis,n/a,map04120,24,252,3.40296654467119E-05,0.00018769487347952,"Q9SRZ0, Q8H1U4, Q9SY65, Q8GY87, Q6NPT7, Q9FWT2, Q9LYZ7, Q1EC66, P92974, Q8VZK0, Q9FFB6, Q9FMM0, Q9FI61, Q9LTJ6, Q9FKT3, P35134, Q9C9Y7, Q39256, P42745, Q9ZU75, Q9SJT1, P0CH33, Q9STN8, O23239",,Q9SRZ0; Q8H1U4; Q9SY65; Q8GY87; Q6NPT7; Q9FWT2; Q9LYZ7; Q1EC66; P92974; Q8VZK0; Q9FFB6; Q9FMM0; Q9FI61; Q9LTJ6; Q9FKT3; P35134; Q9C9Y7; Q39256; P42745; Q9ZU75; Q9SJT1; P0CH33; Q9STN8; O23239
Viral carcinogenesis,n/a,map05203,21,227,0.00014766691455142,0.000695018944488685,"Q9LMK7, Q93VP4, A0A1P8APF4, Q9LQQ9, Q9S9Z8, P28148, Q9C5X9, Q9LZ45, Q39071, Q944K3, P92985, Q8LRK8, O82481, Q9SRU2, Q9SF55, Q84WU2, Q9LE42, P28147, Q9M2F9, Q9S775, Q9SI96",,Q9LMK7; Q93VP4; A0A1P8APF4; Q9LQQ9; Q9S9Z8; P28148; Q9C5X9; Q9LZ45; Q39071; Q944K3; P92985; Q8LRK8; O82481; Q9SRU2; Q9SF55; Q84WU2; Q9LE42; P28147; Q9M2F9; Q9S775; Q9SI96
Human T-cell leukemia virus 1 infection,n/a,map05166,27,168,8.78019939815821E-10,1.93713149221865E-08,"Q8H1U4, Q9LMK7, Q9LQQ9, Q38858, P28148, O04151, Q9C5X9, P40941, Q9SMX3, P41916, P41917, Q39071, Q9FKS4, Q8LAS7, P92985, P29402, Q9FJX3, Q9SRH5, Q9LE42, P28147, Q9LS47, Q9LT75, F4IPJ1, Q9C5P6, Q9SUA6, O49447, F4JPL0",,Q8H1U4; Q9LMK7; Q9LQQ9; Q38858; P28148; O04151; Q9C5X9; P40941; Q9SMX3; P41916; P41917; Q39071; Q9FKS4; Q8LAS7; P92985; P29402; Q9FJX3; Q9SRH5; Q9LE42; P28147; Q9LS47; Q9LT75; F4IPJ1; Q9C5P6; Q9SUA6; O49447; F4JPL0
RNA degradation,n/a,map03018,14,187,0.0107294949324506,0.0232362681665954,"F4HVV7, Q3EDJ0, Q9FQ03, F4I3Z5, Q9LDZ0, Q8GW31, C0Z361, Q9LTT8, Q9LJE4, O04319, P29197, F4JAA5, F4IM84, Q9SHL7",,F4HVV7; Q3EDJ0; Q9FQ03; F4I3Z5; Q9LDZ0; Q8GW31; C0Z361; Q9LTT8; Q9LJE4; O04319; P29197; F4JAA5; F4IM84; Q9SHL7
Type I diabetes mellitus,n/a,map04940,4,19,0.00720788037841375,0.0173087195481636,"Q42472, C0Z361, Q9LJE4, P29197",,Q42472; C0Z361; Q9LJE4; P29197
Legionellosis,n/a,map05134,11,81,0.000313298319800039,0.0012567534873797,"O23138, Q01474, P22954, Q9LTX9, C0Z361, Q9LHA8, Q9LJE4, P29197, Q9SCN8, Q9T0G2, Q9STW6",,O23138; Q01474; P22954; Q9LTX9; C0Z361; Q9LHA8; Q9LJE4; P29197; Q9SCN8; Q9T0G2; Q9STW6
Tuberculosis,n/a,map05152,22,129,1.18760117445455E-08,1.82270962861937E-07,"Q9LQQ9, Q9LNP6, O04157, O23138, Q9C820, Q93ZH2, Q9C5X9, Q8LFU0, Q9LDZ0, Q8LAS7, C0Z361, Q9LE42, Q9LJE4, Q9LVJ7, Q9LW76, Q9LS47, P29197, Q8VY64, Q9T0G2, Q9C5P6, Q8L7L1, Q9SUA6",,Q9LQQ9; Q9LNP6; O04157; O23138; Q9C820; Q93ZH2; Q9C5X9; Q8LFU0; Q9LDZ0; Q8LAS7; C0Z361; Q9LE42; Q9LJE4; Q9LVJ7; Q9LW76; Q9LS47; P29197; Q8VY64; Q9T0G2; Q9C5P6; Q8L7L1; Q9SUA6
Longevity regulating pathway - worm,n/a,map04212,35,180,2.37482386410017E-14,2.0957820600684E-12,"Q9FUS8, Q9SHH6, Q42547, Q96528, Q9C6C8, Q9FR53, Q9XIF8, Q38820, Q9M9F1, Q8GYM1, Q9ZRW8, Q6NLB0, Q9LZ06, Q9LDZ0, Q39152, Q9FGZ9, C0Z361, Q9FUT0, P42818, Q9SR36, O81235, Q9LJE4, Q9LT75, P29197, Q9LZG7, Q9M1U1, B9TSP7, Q9ZW24, Q9ZW29, Q9ZW30, P42761, F4IRW0, Q96266, P46422, P21276",,Q9FUS8; Q9SHH6; Q42547; Q96528; Q9C6C8; Q9FR53; Q9XIF8; Q38820; Q9M9F1; Q8GYM1; Q9ZRW8; Q6NLB0; Q9LZ06; Q9LDZ0; Q39152; Q9FGZ9; C0Z361; Q9FUT0; P42818; Q9SR36; O81235; Q9LJE4; Q9LT75; P29197; Q9LZG7; Q9M1U1; B9TSP7; Q9ZW24; Q9ZW29; Q9ZW30; P42761; F4IRW0; Q96266; P46422; P21276
Protein processing in endoplasmic reticulum,n/a,map04141,53,364,3.92965734840521E-16,4.62389681329012E-14,"Q9SRZ0, Q9MAU6, Q9LNW0, Q38858, Q9SY65, Q84M89, Q9SXC9, Q9C512, Q9SSQ8, P13853, Q9SYG1, Q01474, O04151, Q9XIE3, Q6NPT7, Q9SRG3, P22954, Q9FFK2, P29830, O81822, P42825, Q9LKR3, Q9FHQ3, A0A1P8BC76, Q9LTX9, P0DI75, Q9FGM9, P27323, P51818, P55737, Q9FKT3, P29402, F4JFN3, P35134, Q9C9Y7, A0A384KB34, Q9LHA8, P19036, Q9SCN8, Q9M206, Q9LZK5, Q9SIF2, Q9SIJ7, Q9ZW31, O48773, P38389, O22263, F4JMJ1, F4JUU5, F4JIN3, Q9STX5, Q9STW6, Q96331",,Q9SRZ0; Q9MAU6; Q9LNW0; Q38858; Q9SY65; Q84M89; Q9SXC9; Q9C512; Q9SSQ8; P13853; Q9SYG1; Q01474; O04151; Q9XIE3; Q6NPT7; Q9SRG3; P22954; Q9FFK2; P29830; O81822; P42825; Q9LKR3; Q9FHQ3; A0A1P8BC76; Q9LTX9; P0DI75; Q9FGM9; P27323; P51818; P55737; Q9FKT3; P29402; F4JFN3; P35134; Q9C9Y7; A0A384KB34; Q9LHA8; P19036; Q9SCN8; Q9M206; Q9LZK5; Q9SIF2; Q9SIJ7; Q9ZW31; O48773; P38389; O22263; F4JMJ1; F4JUU5; F4JIN3; Q9STX5; Q9STW6; Q96331
Lysosome,n/a,map04142,9,125,0.0507838256637124,0.0818570340606872,"F4HVZ1, Q8VYU7, F4I9G5, Q9C6B2, Q9LJX8, Q9LFA6, Q8VYZ2, P43295, Q9SNV9",,F4HVZ1; Q8VYU7; F4I9G5; Q9C6B2; Q9LJX8; Q9LFA6; Q8VYZ2; P43295; Q9SNV9
Huntington disease,n/a,map05016,49,437,2.84391209138577E-11,8.36584140215979E-10,"P24704, Q9XIK6, O23138, Q9LP45, Q9M9B4, Q9FR53, P28148, P11139, O04539, Q9C5X9, Q9C5A9, Q42577, Q96251, P40941, Q9SMX3, Q8LPK4, F4JWS8, Q9FHY0, F4K4L7, Q93XZ2, Q9FJX3, Q9SRH5, Q9SRH9, O81235, Q9C774, Q9LHI0, Q9LE42, P28147, Q9LW15, Q6NLH0, Q94C12, F4J8V5, F8S296, Q9LK29, Q8LBZ7, Q9FT52, Q9LXJ2, Q9M367, Q9SKC9, O78310, Q96250, O49313, F4IRW0, Q9T0G2, P29517, P21276, O49447, Q9M0E5, Q9SUU5",,P24704; Q9XIK6; O23138; Q9LP45; Q9M9B4; Q9FR53; P28148; P11139; O04539; Q9C5X9; Q9C5A9; Q42577; Q96251; P40941; Q9SMX3; Q8LPK4; F4JWS8; Q9FHY0; F4K4L7; Q93XZ2; Q9FJX3; Q9SRH5; Q9SRH9; O81235; Q9C774; Q9LHI0; Q9LE42; P28147; Q9LW15; Q6NLH0; Q94C12; F4J8V5; F8S296; Q9LK29; Q8LBZ7; Q9FT52; Q9LXJ2; Q9M367; Q9SKC9; O78310; Q96250; O49313; F4IRW0; Q9T0G2; P29517; P21276; O49447; Q9M0E5; Q9SUU5
Endocrine and other factor-regulated calcium reabsorption,n/a,map04961,5,32,0.0082080476866638,0.0185733386755918,"Q9LNK1, O04486, Q9LQ55, Q8LPK4, Q9SIP0",,Q9LNK1; O04486; Q9LQ55; Q8LPK4; Q9SIP0
Synaptic vesicle cycle,n/a,map04721,7,106,0.113149173184754,0.159766632536873,"Q9C5X3, Q9LQ55, P0CAN7, Q8LPF4, Q8LPK4, O80668, Q9SZ77",,Q9C5X3; Q9LQ55; P0CAN7; Q8LPF4; Q8LPK4; O80668; Q9SZ77
alpha-Linolenic acid metabolism,n/a,map00592,12,71,2.58447615117235E-05,0.000147148400219974,"Q8GYA3, Q84P25, Q9CAG3, Q8LAH7, Q8GYB8, Q9LZA6, Q96242, Q570C8, Q9SGH6, Q9ZPI5, Q9LS01, Q9ZQP2",,Q8GYA3; Q84P25; Q9CAG3; Q8LAH7; Q8GYB8; Q9LZA6; Q96242; Q570C8; Q9SGH6; Q9ZPI5; Q9LS01; Q9ZQP2
Sphingolipid signaling pathway,n/a,map04071,9,119,0.0438724285636565,0.0733979492083921,"Q9LQQ9, Q9SSQ9, O82481, Q9LT75, Q304B9, P93733, Q9T051, Q8RW96, Q8L7L1",,Q9LQQ9; Q9SSQ9; O82481; Q9LT75; Q304B9; P93733; Q9T051; Q8RW96; Q8L7L1
PI3K-Akt signaling pathway,n/a,map04151,18,155,3.10936554491624E-05,0.000174223180532608,"Q9LQQ9, Q9S9Z8, Q9FR53, Q9FVS6, P27323, P51818, P55737, O82481, Q38997, F4JFN3, P42818, Q8RWC9, Q9LT75, P92958, Q9SIF2, Q8RW96, O23252, Q9STX5",,Q9LQQ9; Q9S9Z8; Q9FR53; Q9FVS6; P27323; P51818; P55737; O82481; Q38997; F4JFN3; P42818; Q8RWC9; Q9LT75; P92958; Q9SIF2; Q8RW96; O23252; Q9STX5
AMPK signaling pathway,n/a,map04152,11,141,0.0209129960315826,0.0392674872295141,"Q9MB58, Q9FR53, Q93ZH9, Q84VQ1, Q39071, Q38997, P42818, Q9SF91, Q8RWC9, P92958, Q8RW96",,Q9MB58; Q9FR53; Q93ZH9; Q84VQ1; Q39071; Q38997; P42818; Q9SF91; Q8RWC9; P92958; Q8RW96
mRNA surveillance pathway,n/a,map03015,6,196,1,1.01875901875902,"Q9LPZ4, Q9SAF2, O04319, Q9LHQ7, O82312, Q8RW96",,Q9LPZ4; Q9SAF2; O04319; Q9LHQ7; O82312; Q8RW96
Human papillomavirus infection,n/a,map05165,17,212,0.0028509271442036,0.0081159458218054,"Q9LQQ9, O64668, Q9FR53, P28148, Q9FVS6, P0CAN7, Q9C5X9, Q39071, Q9FKS4, A0A1P8BC76, Q9SRU2, P42818, Q9LE42, P28147, Q9LT75, Q9S775, Q8RW96",,Q9LQQ9; O64668; Q9FR53; P28148; Q9FVS6; P0CAN7; Q9C5X9; Q39071; Q9FKS4; A0A1P8BC76; Q9SRU2; P42818; Q9LE42; P28147; Q9LT75; Q9S775; Q8RW96
Adrenergic signaling in cardiomyocytes,n/a,map04261,2,81,1,1.01875901875902,"Q9LQQ9, Q8RW96",,Q9LQQ9; Q8RW96
Dopaminergic synapse,n/a,map04728,2,84,1,1.01875901875902,"Q9FVS6, Q8RW96",,Q9FVS6; Q8RW96
Peroxisome,n/a,map04146,26,144,1.97944814900223E-10,4.65830131065192E-09,"P24704, Q42547, Q96528, Q9XF57, Q9SLK0, Q9C7W4, Q9LF46, Q94EI3, Q94A82, Q39152, P46086, Q8LKS5, Q9FHR8, Q570C8, O81235, Q24JJ8, B9TSP7, Q9SJD4, Q9SJA7, O78310, Q9ZQP2, Q8W471, O49506, P21276, Q9FPH4, F4JLI5",,P24704; Q42547; Q96528; Q9XF57; Q9SLK0; Q9C7W4; Q9LF46; Q94EI3; Q94A82; Q39152; P46086; Q8LKS5; Q9FHR8; Q570C8; O81235; Q24JJ8; B9TSP7; Q9SJD4; Q9SJA7; O78310; Q9ZQP2; Q8W471; O49506; P21276; Q9FPH4; F4JLI5
cAMP signaling pathway,n/a,map04024,8,97,0.0280090451431663,0.050188796627095,"Q9LQQ9, Q9SSQ9, Q9C5X9, O82481, Q9LE42, Q9ZQP2, P93733, Q9T051",,Q9LQQ9; Q9SSQ9; Q9C5X9; O82481; Q9LE42; Q9ZQP2; P93733; Q9T051
Propanoate metabolism,n/a,map00640,4,73,0.338704847758573,0.403928416414784,"Q9SHJ8, Q9M7Z1, Q0WM29, Q9ZQP2",,Q9SHJ8; Q9M7Z1; Q0WM29; Q9ZQP2
Carbon metabolism,n/a,map01200,44,480,8.05745286051731E-08,9.80786503366418E-07,"P93819, Q9SHJ8, Q93ZW0, Q9LMX8, Q5E924, Q42547, Q96528, Q8L743, Q84WV0, Q9ZP06, Q9SLK0, Q42588, P50318, Q9SH69, Q9LDV4, F4I8M8, Q9SAJ4, Q9CA90, Q944I4, Q9LYG3, Q9FY99, Q43314, Q94C74, Q9FFR3, Q9S7A0, P25858, Q9M9K1, Q24JJ8, Q9LKA3, Q8VZF1, Q9LK23, Q8LBZ7, Q8LG70, Q9SIB9, Q0WM29, O82191, P46643, Q9ZQP2, Q9SJQ9, P20115, O49506, Q8LFC0, Q8W2B8, Q9T074",,P93819; Q9SHJ8; Q93ZW0; Q9LMX8; Q5E924; Q42547; Q96528; Q8L743; Q84WV0; Q9ZP06; Q9SLK0; Q42588; P50318; Q9SH69; Q9LDV4; F4I8M8; Q9SAJ4; Q9CA90; Q944I4; Q9LYG3; Q9FY99; Q43314; Q94C74; Q9FFR3; Q9S7A0; P25858; Q9M9K1; Q24JJ8; Q9LKA3; Q8VZF1; Q9LK23; Q8LBZ7; Q8LG70; Q9SIB9; Q0WM29; O82191; P46643; Q9ZQP2; Q9SJQ9; P20115; O49506; Q8LFC0; Q8W2B8; Q9T074
Fatty acid metabolism,n/a,map01212,17,111,1.95850528058675E-06,1.53633858677138E-05,"Q9FYL6, Q84VY3, Q9C7W4, Q8L9C4, Q8VZB2, Q9LF04, Q8LKS5, Q570C8, Q9M881, Q9M879, Q9ZPI5, Q9M2U2, Q9SJD4, Q9SIE3, Q9ZQP2, Q9SVQ9, Q8W471",,Q9FYL6; Q84VY3; Q9C7W4; Q8L9C4; Q8VZB2; Q9LF04; Q8LKS5; Q570C8; Q9M881; Q9M879; Q9ZPI5; Q9M2U2; Q9SJD4; Q9SIE3; Q9ZQP2; Q9SVQ9; Q8W471
Biosynthesis of unsaturated fatty acids,n/a,map01040,10,38,4.3389413377295E-06,3.12580875962962E-05,"Q9FYL6, Q84VY3, Q8L9C4, Q8VZB2, Q9LF04, Q570C8, Q9M881, Q9M879, Q9M2U2, Q9ZQP2",,Q9FYL6; Q84VY3; Q8L9C4; Q8VZB2; Q9LF04; Q570C8; Q9M881; Q9M879; Q9M2U2; Q9ZQP2
PPAR signaling pathway,n/a,map03320,12,64,1.03241262104484E-05,6.6262119132514E-05,"P57752, Q9C7W4, Q1EC66, Q9LYG3, Q8LKS5, Q570C8, Q39256, Q9SJD4, O82191, Q9ZQP2, P0CH33, Q8W471",,P57752; Q9C7W4; Q1EC66; Q9LYG3; Q8LKS5; Q570C8; Q39256; Q9SJD4; O82191; Q9ZQP2; P0CH33; Q8W471
MAPK signaling pathway - yeast,n/a,map04011,11,78,0.000233695902672587,0.000999935195677858,"Q9LQQ9, Q9SUI2, Q42547, Q96528, Q9S9Z8, Q9CAI5, Q8L850, Q9M1K2, Q9SLG9, O22216, Q39025",,Q9LQQ9; Q9SUI2; Q42547; Q96528; Q9S9Z8; Q9CAI5; Q8L850; Q9M1K2; Q9SLG9; O22216; Q39025
Hippo signaling pathway,n/a,map04390,2,71,1,1.01875901875902,"Q9S9Z8, Q9FVS6",,Q9S9Z8; Q9FVS6
Hippo signaling pathway - fly,n/a,map04391,2,64,1,1.01875901875902,"Q9S9Z8, Q9FLM3",,Q9S9Z8; Q9FLM3
Hepatitis C,n/a,map05160,5,66,0.0961216253687905,0.14021047006274,"Q9LQQ9, O23138, Q9S9Z8, Q9FVS6, Q9T0G2",,Q9LQQ9; O23138; Q9S9Z8; Q9FVS6; Q9T0G2
NOD-like receptor signaling pathway,n/a,map04621,17,117,3.70314534811939E-06,2.72335480809614E-05,"F4HVZ1, Q9LQQ9, Q8LDI5, Q9S9Z8, Q9XIF4, Q9SMX3, Q9FFI2, Q9FJV7, P27323, P51818, P55737, Q9FJX3, Q9SRH5, O64823, O64764, Q8GXV2, Q1PE15",,F4HVZ1; Q9LQQ9; Q8LDI5; Q9S9Z8; Q9XIF4; Q9SMX3; Q9FFI2; Q9FJV7; P27323; P51818; P55737; Q9FJX3; Q9SRH5; O64823; O64764; Q8GXV2; Q1PE15
Neurotrophin signaling pathway,n/a,map04722,6,84,0.132092706886026,0.182857747179479,"Q9LQQ9, O64668, Q9S9Z8, Q9FVS6, O82481, Q39025",,Q9LQQ9; O64668; Q9S9Z8; Q9FVS6; O82481; Q39025
Glyoxylate and dicarboxylate metabolism,n/a,map00630,15,144,0.000401042471289614,0.00153878252570906,"P93819, Q42547, Q96528, Q84WV0, Q9ZP06, Q9CA90, Q944I4, Q9FMD9, Q94C74, Q24JJ8, Q9LKA3, Q8VZF1, Q9SIB9, P20115, O49506",,P93819; Q42547; Q96528; Q84WV0; Q9ZP06; Q9CA90; Q944I4; Q9FMD9; Q94C74; Q24JJ8; Q9LKA3; Q8VZF1; Q9SIB9; P20115; O49506
Methane metabolism,n/a,map00680,5,94,0.394966794839859,0.455631629341406,"Q84WV0, F4I8M8, Q94C74, Q9M9K1, Q9SJQ9",,Q84WV0; F4I8M8; Q94C74; Q9M9K1; Q9SJQ9
Carbon fixation pathways in prokaryotes,n/a,map00720,2,54,0.717728107559485,0.765432090539269,"Q9SLK0, Q9SIB9",,Q9SLK0; Q9SIB9
Circadian rhythm - plant,n/a,map04712,14,71,1.14778101730212E-06,1.01291674776912E-05,"Q6R0H1, Q9SQI2, Q9C9W9, Q93WK5, Q9FTA2, P13114, Q39057, Q6LA42, Q9LTJ6, Q9LVG4, Q9LKL2, O82804, Q8L500, P92973",,Q6R0H1; Q9SQI2; Q9C9W9; Q93WK5; Q9FTA2; P13114; Q39057; Q6LA42; Q9LTJ6; Q9LVG4; Q9LKL2; O82804; Q8L500; P92973
